,match,year,round,round_number,games_loser,games_winner,loser,sets_loser,sets_winner,surface,winner,tourney_name,tourney_order
1119,3,1929,third round,3,11.0,23.0,Aeschliman,1,3,clay,Gregory,frenchopen,2
1534,4,1929,third round,3,16.0,22.0,Kleinschroth,0,3,clay,Brugnon,frenchopen,2
1949,5,1929,third round,3,16.0,21.0,Landau,1,3,clay,Borotra,frenchopen,2
2274,6,1929,third round,3,11.0,22.0,Glasser,1,3,clay,Boussus,frenchopen,2
2932,8,1929,third round,3,24.0,31.0,Bernard,2,3,clay,Matejka,frenchopen,2
3258,9,1929,third round,3,17.0,20.0,Rasmussen,2,3,clay,Artens,frenchopen,2
3502,10,1929,third round,3,5.0,18.0,Bonzi,0,3,clay,De Morpurgo,frenchopen,2
3747,11,1929,third round,3,14.0,22.0,Collins,1,3,clay,Coen,frenchopen,2
3990,12,1929,third round,3,7.0,18.0,Du Plaix,0,3,clay,Tilden,frenchopen,2
4231,13,1929,third round,3,12.0,19.0,Magaloff,1,3,clay,Timmer,frenchopen,2
4477,14,1929,third round,3,21.0,25.0,Austin,2,3,clay,Von Kehrling,frenchopen,2
4963,16,1929,third round,3,2.0,18.0,Dannon,0,3,clay,Lacoste,frenchopen,2
28,1,1929,fourth round,4,14.0,20.0,Moldenhauer,0,3,clay,Cochet,frenchopen,2
613,2,1929,fourth round,4,16.0,23.0,Gregory,1,3,clay,Brugnon,frenchopen,2
1117,3,1929,fourth round,4,15.0,22.0,Boussus,1,3,clay,Borotra,frenchopen,2
1531,4,1929,fourth round,4,11.0,20.0,Matejka,1,3,clay,Hunter,frenchopen,2
1947,5,1929,fourth round,4,5.0,18.0,Artens,0,3,clay,De Morpurgo,frenchopen,2
2272,6,1929,fourth round,4,17.0,25.0,Coen,2,3,clay,Tilden,frenchopen,2
2600,7,1929,fourth round,4,9.0,22.0,Timmer,1,3,clay,Von Kehrling,frenchopen,2
2930,8,1929,fourth round,4,11.0,22.0,Feret,1,3,clay,Lacoste,frenchopen,2
29,1,1929,quarterfinals,5,20.0,24.0,Jacques Brugnon,1,3,clay,Henri Cochet,frenchopen,2
614,2,1929,quarterfinals,5,29.0,34.0,Frank Hunter,2,3,clay,Jean Borotra,frenchopen,2
1118,3,1929,quarterfinals,5,26.0,32.0,Umberto L De Morpurgo,2,3,clay,Bill Tilden,frenchopen,2
1532,4,1929,quarterfinals,5,15.0,21.0,Bela Von Kehrling,1,3,clay,Rene Lacoste,frenchopen,2
31,1,1929,semifinals,6,26.0,29.0,Henri Cochet,2,3,clay,Jean Borotra,frenchopen,2
616,2,1929,semifinals,6,11.0,23.0,Bill Tilden,1,3,clay,Rene Lacoste,frenchopen,2
27,1,1929,final,7,21.0,24.0,Jean Borotra,2,3,clay,Rene Lacoste,frenchopen,2
34,1,1930,first round,1,21.0,25.0,Renard,1,3,clay,Moon,frenchopen,2
618,2,1930,first round,1,5.0,18.0,Law,0,3,clay,Lesueur,frenchopen,2
1120,3,1930,first round,1,10.0,20.0,Bernard,0,3,clay,Piel,frenchopen,2
1535,4,1930,first round,1,9.0,19.0,Augustin,0,3,clay,Landry,frenchopen,2
1950,5,1930,first round,1,2.0,18.0,Singh,0,3,clay,Brugnon,frenchopen,2
2275,6,1930,first round,1,13.0,20.0,Aron,1,3,clay,Rasmussen,frenchopen,2
2933,8,1930,first round,1,27.0,29.0,Guillemot,2,3,clay,Siguier,frenchopen,2
3259,9,1930,first round,1,6.0,18.0,Riches,0,3,clay,Artens,frenchopen,2
3991,12,1930,first round,1,9.0,19.0,Rar,0,3,clay,Prenn,frenchopen,2
4232,13,1930,first round,1,11.0,20.0,Albarran,0,3,clay,Landau,frenchopen,2
4720,15,1930,first round,1,14.0,20.0,Satoh,1,3,clay,Gregory,frenchopen,2
4964,16,1930,first round,1,12.0,20.0,Terrier,0,3,clay,Crawford,frenchopen,2
5202,17,1930,first round,1,23.0,26.0,Combemale,2,3,clay,Collins,frenchopen,2
621,2,1930,second round,2,18.0,22.0,Ewbank,1,3,clay,Couiteas,frenchopen,2
1538,4,1930,second round,2,3.0,18.0,Merlin,0,3,clay,Aslangul,frenchopen,2
2277,6,1930,second round,2,8.0,18.0,Berthet,0,3,clay,Hopman,frenchopen,2
2603,7,1930,second round,2,10.0,18.0,TorralvaPonsa,0,3,clay,Lee,frenchopen,2
2935,8,1930,second round,2,23.0,25.0,Magaloff,2,3,clay,Gentien,frenchopen,2
3260,9,1930,second round,2,19.0,19.0,De Morpurgo,2,2,clay,George,frenchopen,2
3503,10,1930,second round,2,8.0,19.0,Thurneyssen,0,3,clay,Abe,frenchopen,2
4233,13,1930,second round,2,16.0,23.0,Lesueur,2,3,clay,Moon,frenchopen,2
4478,14,1930,second round,2,18.0,25.0,Piel,2,3,clay,Landry,frenchopen,2
4721,15,1930,second round,2,9.0,18.0,Rasmussen,0,3,clay,Brugnon,frenchopen,2
4965,16,1930,second round,2,8.0,18.0,Siguier,0,3,clay,Kleinschroth,frenchopen,2
5203,17,1930,second round,2,13.0,22.0,Bonte,1,3,clay,Artens,frenchopen,2
5356,18,1930,second round,2,4.0,12.0,Goldschmidt,0,2,clay,Prenn,frenchopen,2
5509,19,1930,second round,2,20.0,22.0,Grandguillot,2,3,clay,Landau,frenchopen,2
5660,20,1930,second round,2,8.0,18.0,Crawford,0,3,clay,Gregory,frenchopen,2
5809,21,1930,second round,2,21.0,25.0,Feret,2,3,clay,Collins,frenchopen,2
5960,22,1930,second round,2,13.0,15.0,Rodel,1,2,clay,Ohta,frenchopen,2
6107,23,1930,second round,2,8.0,19.0,Leahong,0,3,clay,Samazeuilh,frenchopen,2
6256,24,1930,second round,2,21.0,24.0,Galeppe,1,3,clay,Borotra,frenchopen,2
6404,25,1930,second round,2,6.0,18.0,Zahar,0,3,clay,MartinLegeay,frenchopen,2
6547,26,1930,second round,2,18.0,21.0,Lacroix,1,3,clay,Du Plaix,frenchopen,2
6692,27,1930,second round,2,20.0,26.0,Laurent,1,3,clay,Chiesa,frenchopen,2
6837,28,1930,second round,2,17.0,25.0,Nielsen,1,3,clay,Rogers Lyttelton,frenchopen,2
6975,29,1930,second round,2,15.0,21.0,Miki,1,3,clay,Willard,frenchopen,2
7115,30,1930,second round,2,18.0,22.0,Matejka,1,3,clay,Hughes,frenchopen,2
7255,31,1930,second round,2,2.0,18.0,Danon,0,3,clay,Mishu,frenchopen,2
7396,32,1930,second round,2,3.0,18.0,Nourney,0,3,clay,Tilden,frenchopen,2
623,2,1930,third round,3,2.0,18.0,Rivero Ferro,0,3,clay,Aslangul,frenchopen,2
1123,3,1930,third round,3,18.0,23.0,Harada,1,3,clay,Hopman,frenchopen,2
1539,4,1930,third round,3,18.0,19.0,Gentien,1,3,clay,Lee,frenchopen,2
1952,5,1930,third round,3,6.0,18.0,Abe,0,3,clay,De Morpurgo,frenchopen,2
2278,6,1930,third round,3,5.0,18.0,Glasser,0,3,clay,Coen,frenchopen,2
2604,7,1930,third round,3,12.0,22.0,Landry,1,3,clay,Moon,frenchopen,2
2936,8,1930,third round,3,4.0,12.0,Brugnon,0,2,clay,Kleinschroth,frenchopen,2
3261,9,1930,third round,3,16.0,24.0,Artens,1,3,clay,Prenn,frenchopen,2
3748,11,1930,third round,3,4.0,18.0,Collins,0,3,clay,Ohta,frenchopen,2
3992,12,1930,third round,3,20.0,24.0,Samazeuilh,2,3,clay,Borotra,frenchopen,2
4234,13,1930,third round,3,9.0,18.0,MartinLegeay,0,3,clay,Du Plaix,frenchopen,2
4479,14,1930,third round,3,24.0,29.0,Chiesa,1,3,clay,Rogers Lyttelton,frenchopen,2
4722,15,1930,third round,3,10.0,22.0,Willard,1,3,clay,Hughes,frenchopen,2
4966,16,1930,third round,3,5.0,18.0,Mishu,0,3,clay,Tilden,frenchopen,2
35,1,1930,fourth round,4,14.0,21.0,Aslangul,1,3,clay,Cochet,frenchopen,2
619,2,1930,fourth round,4,7.0,18.0,Lee,0,3,clay,Hopman,frenchopen,2
1121,3,1930,fourth round,4,8.0,18.0,Coen,0,3,clay,De Morpurgo,frenchopen,2
1536,4,1930,fourth round,4,12.0,20.0,Kleinschroth,1,3,clay,Moon,frenchopen,2
1951,5,1930,fourth round,4,18.0,23.0,Prenn,2,3,clay,Gregory,frenchopen,2
2276,6,1930,fourth round,4,25.0,29.0,Ohta,2,3,clay,Borotra,frenchopen,2
2602,7,1930,fourth round,4,20.0,24.0,Du Plaix,2,3,clay,Rogers Lyttelton,frenchopen,2
2934,8,1930,fourth round,4,19.0,27.0,Hughes,1,3,clay,Tilden,frenchopen,2
36,1,1930,quarterfinals,5,13.0,20.0,Harry Hopman,1,3,clay,Henri Cochet,frenchopen,2
620,2,1930,quarterfinals,5,19.0,24.0,Edgar Moon,2,3,clay,Umberto De Morpurgo,frenchopen,2
1122,3,1930,quarterfinals,5,11.0,18.0,Colin Gregory,0,3,clay,Jean Borotra,frenchopen,2
1537,4,1930,quarterfinals,5,7.0,19.0,George LyttletonRogers,0,3,clay,Bill Tilden,frenchopen,2
37,1,1930,semifinals,6,8.0,19.0,Umberto De Morpurgo,0,3,clay,Henri Cochet,frenchopen,2
622,2,1930,semifinals,6,21.0,24.0,Jean Borotra,2,3,clay,Bill Tilden,frenchopen,2
33,1,1930,final,7,16.0,23.0,Bill Tilden,1,3,clay,Henri Cochet,frenchopen,2
39,1,1931,first round,1,3.0,18.0,TorralvaPonsa,0,3,clay,Satoh,frenchopen,2
624,2,1931,first round,1,13.0,20.0,Thurneyssen,0,3,clay,De Martino,frenchopen,2
1124,3,1931,first round,1,6.0,18.0,Lowe,0,3,clay,Gentien,frenchopen,2
1540,4,1931,first round,1,4.0,18.0,Danet,0,3,clay,Grandguillot,frenchopen,2
1953,5,1931,first round,1,12.0,20.0,Vieillard,0,3,clay,Van Ryn,frenchopen,2
2605,7,1931,first round,1,5.0,18.0,Siguier,0,3,clay,Gabrowitz,frenchopen,2
2937,8,1931,first round,1,12.0,22.0,Mishu,1,3,clay,Merlin,frenchopen,2
3262,9,1931,first round,1,14.0,21.0,De Macedo,0,3,clay,Menzel,frenchopen,2
3504,10,1931,first round,1,19.0,17.0,Gerbault,2,2,clay,Leven,frenchopen,2
3749,11,1931,first round,1,6.0,18.0,Hillyard,0,3,clay,Rodel,frenchopen,2
3993,12,1931,first round,1,13.0,19.0,Wahid,0,3,clay,Bernard,frenchopen,2
4235,13,1931,first round,1,8.0,19.0,Salm,0,3,clay,Gallepe,frenchopen,2
4480,14,1931,first round,1,10.0,22.0,Landry,1,3,clay,Kawachi,frenchopen,2
4723,15,1931,first round,1,20.0,26.0,Arago,1,3,clay,Aeschliman,frenchopen,2
4967,16,1931,first round,1,13.0,20.0,Terrier,0,3,clay,De Stefani,frenchopen,2
5204,17,1931,first round,1,3.0,18.0,Shukry,0,3,clay,Bernard,frenchopen,2
5810,21,1931,first round,1,15.0,22.0,Novotny,1,3,clay,De Buzelet,frenchopen,2
5961,22,1931,first round,1,8.0,18.0,Combemale,0,3,clay,Satoh,frenchopen,2
6108,23,1931,first round,1,1.0,18.0,Bonte,0,3,clay,Olliff,frenchopen,2
6405,25,1931,first round,1,2.0,18.0,Singh,0,3,clay,Aron,frenchopen,2
42,1,1931,second round,2,10.0,18.0,Van Chim,0,3,clay,Borotra,frenchopen,2
627,2,1931,second round,2,15.0,22.0,Rimet,1,3,clay,Collins,frenchopen,2
1127,3,1931,second round,2,23.0,22.0,TorralvaPonsa,2,3,clay,Artens,frenchopen,2
1543,4,1931,second round,2,16.0,19.0,Haensch,1,3,clay,George,frenchopen,2
1955,5,1931,second round,2,13.0,25.0,Augustin,0,3,clay,Rogers Lyttelton,frenchopen,2
2280,6,1931,second round,2,11.0,19.0,Rodzianko,0,3,clay,Lesueur,frenchopen,2
2607,7,1931,second round,2,11.0,22.0,Samazeuilh,1,3,clay,Raymond,frenchopen,2
2939,8,1931,second round,2,8.0,18.0,Del Bono,0,3,clay,Berthet,frenchopen,2
3263,9,1931,second round,2,6.0,18.0,Laurent,0,3,clay,Austin,frenchopen,2
3750,11,1931,second round,2,3.0,18.0,De Martino,0,3,clay,Satoh,frenchopen,2
3994,12,1931,second round,2,17.0,26.0,Grandguillot,2,3,clay,Gentien,frenchopen,2
4236,13,1931,second round,2,10.0,19.0,MartinLegeay,0,3,clay,Van Ryn,frenchopen,2
4481,14,1931,second round,2,19.0,27.0,Gabrowitz,1,3,clay,Merlin,frenchopen,2
4724,15,1931,second round,2,7.0,18.0,Gerbault,0,3,clay,Menzel,frenchopen,2
4968,16,1931,second round,2,13.0,18.0,Rodel,1,2,clay,Bernard,frenchopen,2
5205,17,1931,second round,2,10.0,18.0,Gallepe,0,3,clay,Kawachi,frenchopen,2
5357,18,1931,second round,2,8.0,18.0,Aeschliman,0,3,clay,De Stefani,frenchopen,2
5510,19,1931,second round,2,21.0,29.0,Barrelet De Ricou,2,3,clay,Bernard,frenchopen,2
5661,20,1931,second round,2,6.0,18.0,Goldschmidt,0,3,clay,Perry,frenchopen,2
5811,21,1931,second round,2,18.0,25.0,De Buzelet,1,3,clay,Satoh,frenchopen,2
5962,22,1931,second round,2,19.0,26.0,Olliff,2,3,clay,Von Kehrling,frenchopen,2
6406,25,1931,second round,2,8.0,20.0,Ellmer,0,3,clay,Feret,frenchopen,2
6548,26,1931,second round,2,2.0,18.0,Joba,0,3,clay,Hughes,frenchopen,2
6693,27,1931,second round,2,13.0,21.0,Aslangul,1,3,clay,De Minerbi,frenchopen,2
6976,29,1931,second round,2,18.0,23.0,Guillemot,1,3,clay,Von Cramm,frenchopen,2
7256,31,1931,second round,2,21.0,27.0,Magaloff,2,3,clay,Kingsley,frenchopen,2
7397,32,1931,second round,2,10.0,21.0,Piel,0,3,clay,Lott,frenchopen,2
44,1,1931,third round,3,15.0,21.0,Collins,0,3,clay,Borotra,frenchopen,2
629,2,1931,third round,3,19.0,25.0,George,2,3,clay,Artens,frenchopen,2
1544,4,1931,third round,3,25.0,26.0,Raymond,2,3,clay,Berthet,frenchopen,2
2281,6,1931,third round,3,8.0,21.0,Gentien,0,3,clay,Satoh,frenchopen,2
2608,7,1931,third round,3,15.0,24.0,Merlin,1,3,clay,Van Ryn,frenchopen,2
2940,8,1931,third round,3,8.0,18.0,Bernard,0,3,clay,Menzel,frenchopen,2
3264,9,1931,third round,3,6.0,18.0,Kawachi,0,3,clay,De Stefani,frenchopen,2
3505,10,1931,third round,3,9.0,18.0,Bernard,0,3,clay,Perry,frenchopen,2
3751,11,1931,third round,3,14.0,19.0,Von Kehrling,1,3,clay,Satoh,frenchopen,2
3995,12,1931,third round,3,13.0,20.0,Farquharson,1,3,clay,Boussus,frenchopen,2
4237,13,1931,third round,3,28.0,31.0,Feret,2,3,clay,Hughes,frenchopen,2
4482,14,1931,third round,3,19.0,25.0,De Minerbi,2,3,clay,Kirby,frenchopen,2
4725,15,1931,third round,3,23.0,27.0,Du Plaix,2,3,clay,Von Cramm,frenchopen,2
4969,16,1931,third round,3,5.0,18.0,Kingsley,0,3,clay,Lott,frenchopen,2
40,1,1931,fourth round,4,17.0,25.0,Artens,1,3,clay,Borotra,frenchopen,2
625,2,1931,fourth round,4,21.0,20.0,Lesueur,2,3,clay,Berthet,frenchopen,2
1125,3,1931,fourth round,4,11.0,20.0,Zander,0,3,clay,Satoh,frenchopen,2
1541,4,1931,fourth round,4,11.0,21.0,Menzel,1,3,clay,Van Ryn,frenchopen,2
1954,5,1931,fourth round,4,19.0,24.0,Perry,1,3,clay,De Stefani,frenchopen,2
2279,6,1931,fourth round,4,23.0,23.0,Satoh,2,3,clay,Boussus,frenchopen,2
2606,7,1931,fourth round,4,7.0,18.0,Kirby,0,3,clay,Hughes,frenchopen,2
2938,8,1931,fourth round,4,4.0,18.0,Von Cramm,0,3,clay,Lott,frenchopen,2
41,1,1931,quarterfinals,5,6.0,18.0,Benny Berthet,0,3,clay,Jean Borotra,frenchopen,2
626,2,1931,quarterfinals,5,25.0,23.0,Johnny Van Ryn,2,3,clay,Jiro Satoh,frenchopen,2
1126,3,1931,quarterfinals,5,26.0,26.0,Giorgio de Stefani,2,3,clay,Christian Boussus,frenchopen,2
1542,4,1931,quarterfinals,5,20.0,25.0,George Lott,2,3,clay,Patrick Hughes,frenchopen,2
43,1,1931,semifinals,6,24.0,29.0,Jiro Satoh,2,3,clay,Jean Borotra,frenchopen,2
628,2,1931,semifinals,6,12.0,22.0,Patrick Hughes,1,3,clay,Christian Boussus,frenchopen,2
38,1,1931,final,7,19.0,21.0,Christian Boussus,1,3,clay,Jean Borotra,frenchopen,2
46,1,1932,first round,1,10.0,21.0,Poulailion,1,3,clay,Avory,frenchopen,2
1128,3,1932,first round,1,8.0,18.0,Roche,0,3,clay,Satoh,frenchopen,2
1545,4,1932,first round,1,23.0,22.0,Plougmann,2,3,clay,Piel,frenchopen,2
3265,9,1932,first round,1,9.0,18.0,Terrier,0,3,clay,Artens,frenchopen,2
3752,11,1932,first round,1,10.0,19.0,Siba,0,3,clay,Boussus,frenchopen,2
4238,13,1932,first round,1,5.0,18.0,Gerbault,0,3,clay,Timmer,frenchopen,2
4483,14,1932,first round,1,8.0,18.0,Augustin,0,3,clay,Grandguillot,frenchopen,2
4726,15,1932,first round,1,27.0,31.0,Magaloff,2,3,clay,Rogers Lyttelton,frenchopen,2
5206,17,1932,first round,1,13.0,22.0,Laurent,0,3,clay,Palmieri,frenchopen,2
5511,19,1932,first round,1,9.0,18.0,Lacroix,0,3,clay,Grandguillot,frenchopen,2
5812,21,1932,first round,1,7.0,18.0,Sperling,0,3,clay,Landau,frenchopen,2
5963,22,1932,first round,1,0.0,18.0,Singh,0,3,clay,Merlin,frenchopen,2
6109,23,1932,first round,1,4.0,18.0,Datt,0,3,clay,MartinLegeay,frenchopen,2
6257,24,1932,first round,1,13.0,20.0,Mital,0,3,clay,David,frenchopen,2
6407,25,1932,first round,1,21.0,25.0,Marsalek,2,3,clay,Aslangul,frenchopen,2
6549,26,1932,first round,1,4.0,18.0,Leven,0,3,clay,De Stefani,frenchopen,2
6838,28,1932,first round,1,9.0,18.0,Vieillard,0,3,clay,Lee,frenchopen,2
6977,29,1932,first round,1,25.0,28.0,Bernard,2,3,clay,Sertorio,frenchopen,2
7116,30,1932,first round,1,17.0,25.0,Desloges,1,3,clay,Von Cramm,frenchopen,2
7257,31,1932,first round,1,13.0,25.0,Siguier,1,3,clay,Rodzianko,frenchopen,2
7398,32,1932,first round,1,10.0,18.0,Krasny,1,3,clay,Lacoste,frenchopen,2
7532,33,1932,first round,1,18.0,25.0,Aeschliman,1,3,clay,Journu,frenchopen,2
7594,34,1932,first round,1,14.0,21.0,Combemale,1,3,clay,Wood,frenchopen,2
49,1,1932,second round,2,8.0,18.0,Arago,0,3,clay,Cochet,frenchopen,2
632,2,1932,second round,2,24.0,31.0,Guillemot,2,3,clay,Del Bono,frenchopen,2
1957,5,1932,second round,2,6.0,18.0,Glasser,0,3,clay,Mangin,frenchopen,2
2283,6,1932,second round,2,7.0,18.0,De Borman,0,3,clay,Du Plaix,frenchopen,2
2942,8,1932,second round,2,26.0,30.0,Avory,2,3,clay,Kuwabara,frenchopen,2
3266,9,1932,second round,2,18.0,21.0,Piel,1,3,clay,Satoh,frenchopen,2
3506,10,1932,second round,2,4.0,18.0,Lotan,0,3,clay,Olliff,frenchopen,2
3753,11,1932,second round,2,26.0,30.0,Van Zuylen,2,3,clay,Bernard,frenchopen,2
3996,12,1932,second round,2,14.0,20.0,Rodel,0,3,clay,Artens,frenchopen,2
4727,15,1932,second round,2,19.0,18.0,Samazeuilh,1,2,clay,Rogers Lyttelton,frenchopen,2
4970,16,1932,second round,2,7.0,18.0,Salm,0,3,clay,Palmieri,frenchopen,2
5207,17,1932,second round,2,6.0,18.0,Grandguillot,0,3,clay,Von Kehrling,frenchopen,2
5358,18,1932,second round,2,15.0,24.0,Landau,1,3,clay,Merlin,frenchopen,2
5512,19,1932,second round,2,11.0,20.0,David,0,3,clay,MartinLegeay,frenchopen,2
5662,20,1932,second round,2,12.0,21.0,Aslangul,1,3,clay,De Stefani,frenchopen,2
5813,21,1932,second round,2,12.0,18.0,Landry,0,3,clay,Lee,frenchopen,2
6110,23,1932,second round,2,17.0,25.0,Rodzianko,2,3,clay,Lacoste,frenchopen,2
6258,24,1932,second round,2,12.0,21.0,Journu,1,3,clay,Wood,frenchopen,2
6550,26,1932,second round,2,4.0,18.0,De,0,3,clay,Brugnon,frenchopen,2
6694,27,1932,second round,2,9.0,19.0,De Minerbi,0,3,clay,Bonte,frenchopen,2
6839,28,1932,second round,2,18.0,25.0,Troncin,1,3,clay,Menzel,frenchopen,2
6978,29,1932,second round,2,23.0,25.0,Miki,2,3,clay,De Buzelet,frenchopen,2
7117,30,1932,second round,2,13.0,21.0,Goldryn,1,3,clay,Matejka,frenchopen,2
7258,31,1932,second round,2,9.0,18.0,Zichy,0,3,clay,Gentien,frenchopen,2
7399,32,1932,second round,2,8.0,18.0,Contanson,0,3,clay,Perry,frenchopen,2
51,1,1932,third round,3,9.0,19.0,Del Bono,0,3,clay,Cochet,frenchopen,2
634,2,1932,third round,3,8.0,18.0,Rimet,0,3,clay,Hughes,frenchopen,2
1131,3,1932,third round,3,11.0,18.0,Du Plaix,0,3,clay,Mangin,frenchopen,2
1548,4,1932,third round,3,10.0,20.0,Feret,0,3,clay,Kuwabara,frenchopen,2
1958,5,1932,third round,3,17.0,22.0,Olliff,1,3,clay,Satoh,frenchopen,2
2284,6,1932,third round,3,22.0,24.0,Artens,2,3,clay,Bernard,frenchopen,2
2610,7,1932,third round,3,14.0,23.0,Grandguillot,1,3,clay,Boussus,frenchopen,2
2943,8,1932,third round,3,25.0,25.0,Palmieri,2,3,clay,Rogers Lyttelton,frenchopen,2
3267,9,1932,third round,3,11.0,21.0,Merlin,0,3,clay,Von Kehrling,frenchopen,2
3507,10,1932,third round,3,11.0,21.0,MartinLegeay,0,3,clay,De Stefani,frenchopen,2
3754,11,1932,third round,3,14.0,20.0,Sertorio,1,3,clay,Lee,frenchopen,2
3997,12,1932,third round,3,20.0,28.0,Wood,2,3,clay,Lacoste,frenchopen,2
4239,13,1932,third round,3,8.0,18.0,Gajan,0,3,clay,Brugnon,frenchopen,2
4484,14,1932,third round,3,16.0,24.0,Bonte,1,3,clay,Menzel,frenchopen,2
4728,15,1932,third round,3,13.0,24.0,De Buzelet,1,3,clay,Matejka,frenchopen,2
4971,16,1932,third round,3,22.0,30.0,Gentien,1,3,clay,Perry,frenchopen,2
47,1,1932,fourth round,4,17.0,22.0,Hughes,1,3,clay,Cochet,frenchopen,2
630,2,1932,fourth round,4,12.0,19.0,Kuwabara,0,3,clay,Mangin,frenchopen,2
1129,3,1932,fourth round,4,13.0,23.0,Satoh,1,3,clay,Bernard,frenchopen,2
1546,4,1932,fourth round,4,17.0,24.0,Boussus,1,3,clay,Rogers Lyttelton,frenchopen,2
1956,5,1932,fourth round,4,15.0,21.0,Von Kehrling,0,3,clay,De Stefani,frenchopen,2
2282,6,1932,fourth round,4,17.0,23.0,Lacoste,1,3,clay,Lee,frenchopen,2
2609,7,1932,fourth round,4,14.0,20.0,Brugnon,0,3,clay,Menzel,frenchopen,2
2941,8,1932,fourth round,4,10.0,18.0,Matejka,0,3,clay,Perry,frenchopen,2
48,1,1932,quarterfinals,5,18.0,24.0,Gregory Mangin,1,3,clay,Henri Cochet,frenchopen,2
631,2,1932,quarterfinals,5,24.0,27.0,George LyttletonRogers,2,3,clay,Marcel Bernard,frenchopen,2
1130,3,1932,quarterfinals,5,12.0,21.0,Harry Lee,0,3,clay,Giorgio de Stefani,frenchopen,2
1547,4,1932,quarterfinals,5,21.0,22.0,Fred Perry,2,3,clay,Roderich Menzel,frenchopen,2
50,1,1932,semifinals,6,8.0,18.0,Marcel Bernard,0,3,clay,Henri Cochet,frenchopen,2
633,2,1932,semifinals,6,18.0,21.0,Roderich Menzel,1,3,clay,Giorgio de Stefani,frenchopen,2
45,1,1932,final,7,13.0,22.0,Giorgio de Stefani,1,3,clay,Henri Cochet,frenchopen,2
53,1,1933,first round,1,7.0,18.0,Gabrowitz,0,3,clay,Gentien,frenchopen,2
635,2,1933,first round,1,10.0,18.0,Leven,0,3,clay,Lee,frenchopen,2
1132,3,1933,first round,1,17.0,24.0,Siguier,1,3,clay,Contanson,frenchopen,2
1549,4,1933,first round,1,10.0,19.0,Laurent,0,3,clay,Fisher,frenchopen,2
2285,6,1933,first round,1,14.0,20.0,Hecht,1,3,clay,De Stefani,frenchopen,2
2611,7,1933,first round,1,0.0,18.0,Baer,0,3,clay,Rodel,frenchopen,2
3508,10,1933,first round,1,14.0,22.0,De Buzelet,1,3,clay,Nunoi,frenchopen,2
3998,12,1933,first round,1,12.0,19.0,Bernard,0,3,clay,Farquharson,frenchopen,2
4240,13,1933,first round,1,7.0,18.0,Vieillard,0,3,clay,Bernard,frenchopen,2
4485,14,1933,first round,1,2.0,18.0,Chiesa,0,3,clay,La Croix,frenchopen,2
4729,15,1933,first round,1,16.0,21.0,Journu,2,3,clay,Merlin,frenchopen,2
4972,16,1933,first round,1,18.0,23.0,Terrier,1,3,clay,George,frenchopen,2
5208,17,1933,first round,1,8.0,19.0,Lesueur,1,3,clay,Robbins,frenchopen,2
5359,18,1933,first round,1,17.0,23.0,Kozeluh,1,3,clay,Goldschmidt,frenchopen,2
5513,19,1933,first round,1,8.0,19.0,Samazeuilh,1,3,clay,Puncec,frenchopen,2
5663,20,1933,first round,1,20.0,25.0,Berthet,2,3,clay,Palmieri,frenchopen,2
5814,21,1933,first round,1,26.0,28.0,Feret,2,3,clay,Satoh,frenchopen,2
6111,23,1933,first round,1,11.0,18.0,Combemale,0,3,clay,Roche,frenchopen,2
6259,24,1933,first round,1,4.0,18.0,Augustin,0,3,clay,Malacek,frenchopen,2
56,1,1933,second round,2,16.0,22.0,Novotny,1,3,clay,Cochet,frenchopen,2
1552,4,1933,second round,2,14.0,20.0,Landry,0,3,clay,Itoh,frenchopen,2
1960,5,1933,second round,2,9.0,18.0,Merlin,0,3,clay,Menzel,frenchopen,2
2287,6,1933,second round,2,16.0,22.0,Desloges,1,3,clay,Fe dOstiani,frenchopen,2
2613,7,1933,second round,2,22.0,28.0,McGrath,1,3,clay,Hebda,frenchopen,2
3268,9,1933,second round,2,5.0,18.0,Bouy,0,3,clay,Prenn,frenchopen,2
3509,10,1933,second round,2,14.0,25.0,Chevalier,1,3,clay,Gentien,frenchopen,2
3755,11,1933,second round,2,11.0,18.0,Contanson,0,3,clay,Lee,frenchopen,2
3999,12,1933,second round,2,2.0,18.0,Troncin,0,3,clay,Fisher,frenchopen,2
4241,13,1933,second round,2,13.0,20.0,Rodel,1,3,clay,De Stefani,frenchopen,2
4486,14,1933,second round,2,10.0,19.0,Aslangul,0,3,clay,Brugnon,frenchopen,2
4730,15,1933,second round,2,18.0,22.0,Quist,2,3,clay,Nunoi,frenchopen,2
4973,16,1933,second round,2,28.0,28.0,Farquharson,2,3,clay,Bernard,frenchopen,2
5209,17,1933,second round,2,21.0,26.0,La Croix,2,3,clay,Merlin,frenchopen,2
5360,18,1933,second round,2,21.0,26.0,George,2,3,clay,Robbins,frenchopen,2
5514,19,1933,second round,2,6.0,18.0,Goldschmidt,0,3,clay,Puncec,frenchopen,2
5664,20,1933,second round,2,10.0,18.0,Palmieri,0,3,clay,Satoh,frenchopen,2
5815,21,1933,second round,2,22.0,27.0,Roche,2,3,clay,Rogers Lyttelton,frenchopen,2
5964,22,1933,second round,2,24.0,29.0,Timmer,2,3,clay,Malacek,frenchopen,2
6112,23,1933,second round,2,15.0,20.0,Turnbull,1,3,clay,Rimet,frenchopen,2
6260,24,1933,second round,2,4.0,18.0,Billaudot,0,3,clay,Perry,frenchopen,2
