,match,year,round,round_number,winner,loser,sets_winner,sets_loser,games_winner,games_loser,surface,tourney_name,tourney_order
5142,21,1996,second round,2,Pierce,Randriantefy,2,1,14.0,11.0,clay,frenchopen,2
5252,22,1996,second round,2,Rittner,Yi,2,0,12.0,3.0,clay,frenchopen,2
5357,23,1996,second round,2,Likhovtseva,Sanchez Lorenzo,2,1,18.0,16.0,clay,frenchopen,2
5459,24,1996,second round,2,Sanchez Vicario,Martinek,2,0,12.0,1.0,clay,frenchopen,2
5562,25,1996,second round,2,SchultzMcCarthy,Mauresmo,2,1,18.0,16.0,clay,frenchopen,2
5663,26,1996,second round,2,Spirlea,Farina,1,0,4.0,0.0,clay,frenchopen,2
5763,27,1996,second round,2,Makarova,Fusai,2,0,12.0,2.0,clay,frenchopen,2
5864,28,1996,second round,2,Novotna,Wang,2,0,12.0,7.0,clay,frenchopen,2
5964,29,1996,second round,2,Maleeva,WhitlingerJones,2,1,14.0,10.0,clay,frenchopen,2
6063,30,1996,second round,2,Oremans,Bobkova,2,0,13.0,6.0,clay,frenchopen,2
6162,31,1996,second round,2,Appelmans,Dragomir,2,0,12.0,4.0,clay,frenchopen,2
6260,32,1996,second round,2,Seles,Sawamatsu,2,0,13.0,8.0,clay,frenchopen,2
403,1,1996,third round,3,Graf,Langrova,2,0,7.0,0.0,clay,frenchopen,2
898,2,1996,third round,3,Fernandez,Pizzichini,2,0,12.0,5.0,clay,frenchopen,2
1309,3,1996,third round,3,Leon Garcia,Paulus,2,1,14.0,13.0,clay,frenchopen,2
1694,4,1996,third round,3,Majoli,Testud,2,1,17.0,15.0,clay,frenchopen,2
2020,5,1996,third round,3,Martinez,Grossman,2,0,12.0,3.0,clay,frenchopen,2
2317,6,1996,third round,3,Coetzer,Zvereva,2,1,15.0,11.0,clay,frenchopen,2
2608,7,1996,third round,3,Davenport,Basuki,2,0,12.0,5.0,clay,frenchopen,2
2900,8,1996,third round,3,Date,Wild,2,0,13.0,8.0,clay,frenchopen,2
3133,9,1996,third round,3,Huber,Pitkowski,2,0,12.0,4.0,clay,frenchopen,2
3338,10,1996,third round,3,Habsudova,Hingis,2,1,17.0,15.0,clay,frenchopen,2
3547,11,1996,third round,3,Rittner,Pierce,2,0,12.0,6.0,clay,frenchopen,2
3754,12,1996,third round,3,Sanchez Vicario,Likhovtseva,2,0,12.0,0.0,clay,frenchopen,2
3960,13,1996,third round,3,Spirlea,SchultzMcCarthy,2,1,15.0,11.0,clay,frenchopen,2
4167,14,1996,third round,3,Novotna,Makarova,2,0,13.0,6.0,clay,frenchopen,2
4367,15,1996,third round,3,Maleeva,Oremans,2,0,12.0,3.0,clay,frenchopen,2
4565,16,1996,third round,3,Seles,Appelmans,2,0,13.0,7.0,clay,frenchopen,2
399,1,1996,fourth round,4,Graf,Fernandez,2,0,13.0,7.0,clay,frenchopen,2
894,2,1996,fourth round,4,Majoli,Leon Garcia,2,0,12.0,4.0,clay,frenchopen,2
1306,3,1996,fourth round,4,Martinez,Coetzer,2,0,12.0,5.0,clay,frenchopen,2
1691,4,1996,fourth round,4,Davenport,Date,2,1,17.0,16.0,clay,frenchopen,2
2018,5,1996,fourth round,4,Habsudova,Huber,2,0,13.0,8.0,clay,frenchopen,2
2315,6,1996,fourth round,4,Sanchez Vicario,Rittner,2,0,12.0,7.0,clay,frenchopen,2
2606,7,1996,fourth round,4,Novotna,Spirlea,2,0,13.0,6.0,clay,frenchopen,2
2898,8,1996,fourth round,4,Seles,Maleeva,2,0,12.0,2.0,clay,frenchopen,2
400,1,1996,quarterfinals,5,Steffi Graf,Iva Majoli,2,0,12.0,4.0,clay,frenchopen,2
895,2,1996,quarterfinals,5,Conchita Martinez,Lindsay Davenport,2,0,12.0,4.0,clay,frenchopen,2
1307,3,1996,quarterfinals,5,Arantxa Sanchez Vicario,Karina Habsudova,2,1,22.0,17.0,clay,frenchopen,2
1692,4,1996,quarterfinals,5,Jana Novotna,Monica Seles,2,0,13.0,9.0,clay,frenchopen,2
402,1,1996,semifinals,6,Steffi Graf,Conchita Martinez,2,0,12.0,4.0,clay,frenchopen,2
897,2,1996,semifinals,6,Arantxa Sanchez Vicario,Jana Novotna,2,0,13.0,8.0,clay,frenchopen,2
397,1,1996,final,7,Steffi Graf,Arantxa Sanchez Vicario,2,1,22.0,18.0,clay,frenchopen,2
405,1,1997,first round,1,M Hingis,H Nagyova,2,0,12.0,2.0,clay,frenchopen,2
899,2,1997,first round,1,G Pizzichini,S Cacic,2,0,14.0,11.0,clay,frenchopen,2
1310,3,1997,first round,1,A Kournikova,R Zrubakova,2,0,12.0,5.0,clay,frenchopen,2
1695,4,1997,first round,1,AM Cecchini,M Endo,2,0,14.0,12.0,clay,frenchopen,2
2021,5,1997,first round,1,S Farina,J Wiesner,2,1,13.0,8.0,clay,frenchopen,2
2318,6,1997,first round,1,P Begerow,M Grzybowska,2,1,15.0,13.0,clay,frenchopen,2
2609,7,1997,first round,1,Wang St,S Deville,2,0,13.0,8.0,clay,frenchopen,2
2901,8,1997,first round,1,B Paulus,T WhitlingerJones,2,0,12.0,1.0,clay,frenchopen,2
3134,9,1997,first round,1,B SchultzMcCarthy,L Cenkova,2,0,13.0,8.0,clay,frenchopen,2
3339,10,1997,first round,1,F Labat,K Boogert,2,0,13.0,5.0,clay,frenchopen,2
3548,11,1997,first round,1,M Lamarre,B Schett,1,0,6.0,1.0,clay,frenchopen,2
3755,12,1997,first round,1,N Zvereva,M Tu,2,1,15.0,13.0,clay,frenchopen,2
3961,13,1997,first round,1,D Van Roost,B Rittner,1,0,3.0,0.0,clay,frenchopen,2
4168,14,1997,first round,1,E Gagliardi,K Brandi,2,0,12.0,7.0,clay,frenchopen,2
4368,15,1997,first round,1,A Sugiyama,E Pampoulova,2,1,17.0,12.0,clay,frenchopen,2
4566,16,1997,first round,1,A Sanchez Vicario,K Jagieniak,2,0,12.0,2.0,clay,frenchopen,2
4700,17,1997,first round,1,M Seles,M Saeki,2,0,12.0,3.0,clay,frenchopen,2
4813,18,1997,first round,1,S Pitkowski,F Lubiani,2,0,13.0,8.0,clay,frenchopen,2
4923,19,1997,first round,1,V Williams,N Sawamatsu,2,1,19.0,14.0,clay,frenchopen,2
5035,20,1997,first round,1,N Tauziat,R Simpson,2,0,12.0,5.0,clay,frenchopen,2
5143,21,1997,first round,1,S Testud,Park Sh,2,0,12.0,4.0,clay,frenchopen,2
5253,22,1997,first round,1,C Cristea,W Probst,2,0,12.0,7.0,clay,frenchopen,2
5358,23,1997,first round,1,P HyBoulais,N Dechy,2,1,23.0,20.0,clay,frenchopen,2
5460,24,1997,first round,1,M Pierce,T Panova,2,1,16.0,12.0,clay,frenchopen,2
5563,25,1997,first round,1,M J Fernandez,L McNeil,2,0,12.0,5.0,clay,frenchopen,2
5664,26,1997,first round,1,A Glass,E Callens,2,1,16.0,11.0,clay,frenchopen,2
5764,27,1997,first round,1,L GhirardiRubbi,M Oremans,2,1,14.0,11.0,clay,frenchopen,2
5865,28,1997,first round,1,F Perfetti,N Miyagi,2,1,15.0,12.0,clay,frenchopen,2
5965,29,1997,first round,1,L Raymond,M Maleeva,2,1,17.0,14.0,clay,frenchopen,2
6064,30,1997,first round,1,T Tanasugarn,L Courtois,2,0,13.0,10.0,clay,frenchopen,2
6163,31,1997,first round,1,Y Yoshida,R McQuillan,2,0,12.0,6.0,clay,frenchopen,2
6261,32,1997,first round,1,K Po,A Huber,2,1,16.0,12.0,clay,frenchopen,2
6321,33,1997,first round,1,L Davenport,J Kruger,2,0,12.0,5.0,clay,frenchopen,2
6358,34,1997,first round,1,E Makarova,A DechaumeBalleret,2,0,12.0,6.0,clay,frenchopen,2
6395,35,1997,first round,1,P Schnyder,M Maruska,2,0,12.0,6.0,clay,frenchopen,2
6432,36,1997,first round,1,K Studenikova,P Langrova,2,0,12.0,4.0,clay,frenchopen,2
6469,37,1997,first round,1,L Neiland,AG Sidot,2,0,13.0,7.0,clay,frenchopen,2
6506,38,1997,first round,1,A Grossman,A Gersi,2,0,12.0,3.0,clay,frenchopen,2
6543,39,1997,first round,1,A Fusai,L Richterova,2,0,10.0,5.0,clay,frenchopen,2
6579,40,1997,first round,1,I Majoli,S Kleinova,2,0,13.0,9.0,clay,frenchopen,2
6616,41,1997,first round,1,K Habsudova,O Barabanschikova,2,0,12.0,6.0,clay,frenchopen,2
6652,42,1997,first round,1,E Likhovtseva,L Nemeckova,2,0,12.0,7.0,clay,frenchopen,2
6689,43,1997,first round,1,Y Basuki,A Carlsson,2,1,16.0,11.0,clay,frenchopen,2
6726,44,1997,first round,1,R Dragomir,S Jeyaseelan,2,0,12.0,5.0,clay,frenchopen,2
6762,45,1997,first round,1,N Arendt,R Hiraki,2,0,12.0,3.0,clay,frenchopen,2
6799,46,1997,first round,1,L Golarsa,N van Lottum,2,1,23.0,21.0,clay,frenchopen,2
6836,47,1997,first round,1,J Kandarr,G Leon Garcia,2,0,13.0,9.0,clay,frenchopen,2
6873,48,1997,first round,1,J Novotna,C Torrens Valero,2,0,12.0,5.0,clay,frenchopen,2
6909,49,1997,first round,1,C Martinez,E Loit,2,1,16.0,11.0,clay,frenchopen,2
6945,50,1997,first round,1,C Rubin,M Diaz Oliva,2,0,14.0,11.0,clay,frenchopen,2
6981,51,1997,first round,1,C Dhenin,S Appelmans,2,1,18.0,10.0,clay,frenchopen,2
7017,52,1997,first round,1,S Talaja,M Kochta,2,0,13.0,8.0,clay,frenchopen,2
7053,53,1997,first round,1,M Babel,E Curutchet,2,1,13.0,12.0,clay,frenchopen,2
7089,54,1997,first round,1,H Sukova,S Dopfer,2,0,12.0,7.0,clay,frenchopen,2
7125,55,1997,first round,1,A Frazier,D Chladkova,2,0,12.0,4.0,clay,frenchopen,2
7161,56,1997,first round,1,A Coetzer,R Grande,2,0,12.0,4.0,clay,frenchopen,2
7197,57,1997,first round,1,I Spirlea,J Lee,2,0,12.0,1.0,clay,frenchopen,2
7233,58,1997,first round,1,I Gorrochategui,A Olsza,2,0,12.0,6.0,clay,frenchopen,2
7269,59,1997,first round,1,V Ruano Pascual,A Montolio,2,0,12.0,0.0,clay,frenchopen,2
7305,60,1997,first round,1,A Cocheteux,A Ellwood,2,1,15.0,11.0,clay,frenchopen,2
7341,61,1997,first round,1,N Kijimuta,L Andretto,2,0,12.0,6.0,clay,frenchopen,2
7377,62,1997,first round,1,M Serna,L Wild,2,0,13.0,6.0,clay,frenchopen,2
7413,63,1997,first round,1,A Mauresmo,J Watanabe,2,0,12.0,7.0,clay,frenchopen,2
7449,64,1997,first round,1,S Graf,P Suarez,2,0,12.0,5.0,clay,frenchopen,2
408,1,1997,second round,2,M Hingis,G Pizzichini,2,1,15.0,11.0,clay,frenchopen,2
902,2,1997,second round,2,A Kournikova,AM Cecchini,2,0,12.0,4.0,clay,frenchopen,2
1313,3,1997,second round,2,S Farina,P Begerow,2,0,12.0,6.0,clay,frenchopen,2
1698,4,1997,second round,2,B Paulus,Wang St,2,0,12.0,4.0,clay,frenchopen,2
2023,5,1997,second round,2,B SchultzMcCarthy,F Labat,2,1,17.0,16.0,clay,frenchopen,2
2320,6,1997,second round,2,N Zvereva,M Lamarre,2,0,13.0,9.0,clay,frenchopen,2
2611,7,1997,second round,2,D Van Roost,E Gagliardi,2,0,12.0,2.0,clay,frenchopen,2
2903,8,1997,second round,2,A Sanchez Vicario,A Sugiyama,2,0,12.0,4.0,clay,frenchopen,2
3135,9,1997,second round,2,M Seles,S Pitkowski,2,0,13.0,8.0,clay,frenchopen,2
3340,10,1997,second round,2,N Tauziat,V Williams,2,1,18.0,15.0,clay,frenchopen,2
3549,11,1997,second round,2,S Testud,C Cristea,2,0,12.0,4.0,clay,frenchopen,2
3756,12,1997,second round,2,M Pierce,P HyBoulais,2,0,12.0,4.0,clay,frenchopen,2
3962,13,1997,second round,2,M J Fernandez,A Glass,2,0,12.0,1.0,clay,frenchopen,2
4169,14,1997,second round,2,F Perfetti,L GhirardiRubbi,2,0,12.0,5.0,clay,frenchopen,2
4369,15,1997,second round,2,L Raymond,T Tanasugarn,2,0,12.0,2.0,clay,frenchopen,2
4567,16,1997,second round,2,K Po,Y Yoshida,2,0,12.0,3.0,clay,frenchopen,2
4701,17,1997,second round,2,L Davenport,E Makarova,2,0,12.0,2.0,clay,frenchopen,2
4814,18,1997,second round,2,P Schnyder,K Studenikova,2,0,8.0,0.0,clay,frenchopen,2
4924,19,1997,second round,2,A Grossman,L Neiland,2,0,12.0,8.0,clay,frenchopen,2
5036,20,1997,second round,2,I Majoli,A Fusai,2,0,12.0,5.0,clay,frenchopen,2
5144,21,1997,second round,2,K Habsudova,E Likhovtseva,2,0,12.0,4.0,clay,frenchopen,2
5254,22,1997,second round,2,R Dragomir,Y Basuki,2,1,19.0,17.0,clay,frenchopen,2
5359,23,1997,second round,2,N Arendt,L Golarsa,2,0,12.0,4.0,clay,frenchopen,2
5461,24,1997,second round,2,J Novotna,J Kandarr,2,0,12.0,4.0,clay,frenchopen,2
5564,25,1997,second round,2,C Martinez,C Rubin,2,0,12.0,3.0,clay,frenchopen,2
5665,26,1997,second round,2,C Dhenin,S Talaja,2,0,13.0,7.0,clay,frenchopen,2
5765,27,1997,second round,2,M Babel,H Sukova,2,1,22.0,20.0,clay,frenchopen,2
5866,28,1997,second round,2,A Coetzer,A Frazier,2,0,13.0,10.0,clay,frenchopen,2
5966,29,1997,second round,2,I Spirlea,I Gorrochategui,2,1,16.0,12.0,clay,frenchopen,2
6065,30,1997,second round,2,V Ruano Pascual,A Cocheteux,2,0,12.0,6.0,clay,frenchopen,2
6164,31,1997,second round,2,M Serna,N Kijimuta,2,1,15.0,12.0,clay,frenchopen,2
6262,32,1997,second round,2,S Graf,A Mauresmo,2,0,12.0,6.0,clay,frenchopen,2
410,1,1997,third round,3,M Hingis,A Kournikova,2,0,12.0,4.0,clay,frenchopen,2
904,2,1997,third round,3,B Paulus,S Farina,2,0,12.0,5.0,clay,frenchopen,2
1314,3,1997,third round,3,N Zvereva,B SchultzMcCarthy,2,0,13.0,10.0,clay,frenchopen,2
1699,4,1997,third round,3,A Sanchez Vicario,D Van Roost,2,0,12.0,3.0,clay,frenchopen,2
2024,5,1997,third round,3,M Seles,N Tauziat,2,0,12.0,1.0,clay,frenchopen,2
2321,6,1997,third round,3,M Pierce,S Testud,2,0,12.0,4.0,clay,frenchopen,2
2612,7,1997,third round,3,M J Fernandez,F Perfetti,2,0,13.0,9.0,clay,frenchopen,2
2904,8,1997,third round,3,L Raymond,K Po,2,1,14.0,11.0,clay,frenchopen,2
3136,9,1997,third round,3,L Davenport,P Schnyder,2,1,19.0,16.0,clay,frenchopen,2
3341,10,1997,third round,3,I Majoli,A Grossman,2,1,16.0,8.0,clay,frenchopen,2
3550,11,1997,third round,3,R Dragomir,K Habsudova,2,0,12.0,5.0,clay,frenchopen,2
3757,12,1997,third round,3,N Arendt,J Novotna,2,1,15.0,14.0,clay,frenchopen,2
3963,13,1997,third round,3,C Martinez,C Dhenin,2,0,12.0,3.0,clay,frenchopen,2
4170,14,1997,third round,3,A Coetzer,M Babel,2,0,12.0,6.0,clay,frenchopen,2
4370,15,1997,third round,3,I Spirlea,V Ruano Pascual,2,0,12.0,2.0,clay,frenchopen,2
4568,16,1997,third round,3,S Graf,M Serna,2,0,13.0,7.0,clay,frenchopen,2
406,1,1997,fourth round,4,M Hingis,B Paulus,2,1,12.0,9.0,clay,frenchopen,2
900,2,1997,fourth round,4,A Sanchez Vicario,N Zvereva,2,0,12.0,6.0,clay,frenchopen,2
1311,3,1997,fourth round,4,M Seles,M Pierce,2,0,13.0,9.0,clay,frenchopen,2
1696,4,1997,fourth round,4,M J Fernandez,L Raymond,2,1,18.0,11.0,clay,frenchopen,2
2022,5,1997,fourth round,4,I Majoli,L Davenport,2,1,17.0,13.0,clay,frenchopen,2
2319,6,1997,fourth round,4,R Dragomir,N Arendt,2,0,12.0,2.0,clay,frenchopen,2
2610,7,1997,fourth round,4,A Coetzer,C Martinez,2,1,18.0,14.0,clay,frenchopen,2
2902,8,1997,fourth round,4,S Graf,I Spirlea,2,1,18.0,11.0,clay,frenchopen,2
407,1,1997,quarterfinals,5,Martina Hingis,Arantxa Sanchez Vicario,2,0,12.0,4.0,clay,frenchopen,2
901,2,1997,quarterfinals,5,Monica Seles,Mary Joe Fernandez,2,1,16.0,13.0,clay,frenchopen,2
1312,3,1997,quarterfinals,5,Iva Majoli,Ruxandra Dragomir,2,1,17.0,12.0,clay,frenchopen,2
1697,4,1997,quarterfinals,5,Amanda Coetzer,Steffi Graf,2,0,12.0,5.0,clay,frenchopen,2
409,1,1997,semifinals,6,Martina Hingis,Monica Seles,2,1,19.0,16.0,clay,frenchopen,2
903,2,1997,semifinals,6,Iva Majoli,Amanda Coetzer,2,1,17.0,14.0,clay,frenchopen,2
404,1,1997,final,7,Iva Majoli,Martina Hingis,2,0,12.0,6.0,clay,frenchopen,2
412,1,1998,first round,1,M Hingis,M Sanchez Lorenzo,2,0,12.0,3.0,clay,frenchopen,2
905,2,1998,first round,1,M Babel,Y Yoshida,2,0,12.0,1.0,clay,frenchopen,2
1315,3,1998,first round,1,N Pratt,I Gorrochategui,2,0,12.0,2.0,clay,frenchopen,2
1700,4,1998,first round,1,K Habsudova,D Chladkova,2,0,12.0,4.0,clay,frenchopen,2
2025,5,1998,first round,1,B Rittner,S Berger,2,0,12.0,2.0,clay,frenchopen,2
2322,6,1998,first round,1,N Sawamatsu,L Nemeckova,2,1,15.0,14.0,clay,frenchopen,2
2613,7,1998,first round,1,A Smashnova,L Neiland,2,1,15.0,11.0,clay,frenchopen,2
2905,8,1998,first round,1,E Gagliardi,N Tauziat,2,1,17.0,15.0,clay,frenchopen,2
3137,9,1998,first round,1,S Plischke,I Spirlea,2,0,12.0,6.0,clay,frenchopen,2
3342,10,1998,first round,1,H Nagyova,R McQuillan,2,0,12.0,7.0,clay,frenchopen,2
3551,11,1998,first round,1,N Dechy,O Barabanschikova,2,1,13.0,10.0,clay,frenchopen,2
3758,12,1998,first round,1,A Wunderlich,A Cocheteux,2,0,14.0,11.0,clay,frenchopen,2
3964,13,1998,first round,1,A DechaumeBalleret,O Lugina,2,1,17.0,10.0,clay,frenchopen,2
4171,14,1998,first round,1,A Gersi,B Schett,2,1,17.0,11.0,clay,frenchopen,2
4371,15,1998,first round,1,A Sugiyama,L Golarsa,2,0,13.0,8.0,clay,frenchopen,2
4569,16,1998,first round,1,V Williams,T Tanasugarn,2,0,12.0,4.0,clay,frenchopen,2
4702,17,1998,first round,1,J Novotna,A Miller,2,0,13.0,9.0,clay,frenchopen,2
4815,18,1998,first round,1,E Loit,C Torrens Valero,2,0,12.0,7.0,clay,frenchopen,2
4925,19,1998,first round,1,E Tatarkova,K Brandi,2,0,12.0,8.0,clay,frenchopen,2
5037,20,1998,first round,1,K Hrdlickova,E BesOstariz,2,1,15.0,13.0,clay,frenchopen,2
5145,21,1998,first round,1,S Jeyaseelan,G HelgesonNielsen,2,1,18.0,16.0,clay,frenchopen,2
5255,22,1998,first round,1,A Carlsson,H Inoue,2,0,13.0,6.0,clay,frenchopen,2
5360,23,1998,first round,1,K Studenikova,S Kleinova,2,0,12.0,4.0,clay,frenchopen,2
5462,24,1998,first round,1,A Kournikova,A Mauresmo,2,0,12.0,6.0,clay,frenchopen,2
5565,25,1998,first round,1,T Panova,L Raymond,2,0,12.0,7.0,clay,frenchopen,2
5666,26,1998,first round,1,C Rubin,L McNeil,2,1,15.0,13.0,clay,frenchopen,2
5766,27,1998,first round,1,M Saeki,S Pitkowski,2,0,14.0,10.0,clay,frenchopen,2
5867,28,1998,first round,1,L Andretto,MA Vento,2,0,12.0,6.0,clay,frenchopen,2
5967,29,1998,first round,1,B Schwartz,W Probst,2,0,13.0,7.0,clay,frenchopen,2
6066,30,1998,first round,1,M Oremans,E Makarova,2,1,13.0,10.0,clay,frenchopen,2
6165,31,1998,first round,1,M Maruska,KA Guse,2,0,13.0,8.0,clay,frenchopen,2
6263,32,1998,first round,1,M Seles,A Ellwood,2,0,12.0,2.0,clay,frenchopen,2
6322,33,1998,first round,1,P Schnyder,A Coetzer,2,1,17.0,16.0,clay,frenchopen,2
6359,34,1998,first round,1,J HalardDecugis,N Kijimuta,2,0,12.0,3.0,clay,frenchopen,2
6396,35,1998,first round,1,J Kruger,A Glass,2,0,12.0,7.0,clay,frenchopen,2
6433,36,1998,first round,1,S Farina,St Wang,2,0,12.0,3.0,clay,frenchopen,2
6470,37,1998,first round,1,R Dragomir,J Husarova,2,1,16.0,11.0,clay,frenchopen,2
6507,38,1998,first round,1,F Perfetti,S Cecchini,2,0,12.0,7.0,clay,frenchopen,2
6544,39,1998,first round,1,M Serna,P HyBoulais,2,0,12.0,2.0,clay,frenchopen,2
6580,40,1998,first round,1,M Pierce,S Appelmans,2,0,12.0,5.0,clay,frenchopen,2
6617,41,1998,first round,1,D Van Roost,M Grzybowska,2,1,16.0,15.0,clay,frenchopen,2
6653,42,1998,first round,1,E Callens,L GhirardiRubbi,2,1,18.0,12.0,clay,frenchopen,2
6690,43,1998,first round,1,C Morariu,B SchultzMcCarthy,2,0,8.0,3.0,clay,frenchopen,2
6727,44,1998,first round,1,S Williams,J Nejedly,2,1,13.0,12.0,clay,frenchopen,2
6763,45,1998,first round,1,T Snyder,E Curutchet,2,0,13.0,6.0,clay,frenchopen,2
6800,46,1998,first round,1,A Fusai,B Paulus,2,0,13.0,6.0,clay,frenchopen,2
6837,47,1998,first round,1,C Cristea,M de Swardt,2,0,12.0,3.0,clay,frenchopen,2
6874,48,1998,first round,1,A Sanchez Vicario,J Kandarr,2,0,13.0,7.0,clay,frenchopen,2
6910,49,1998,first round,1,C Martinez,M Lamarre,2,0,12.0,2.0,clay,frenchopen,2
6946,50,1998,first round,1,R Grande,J Lee,2,0,13.0,9.0,clay,frenchopen,2
6982,51,1998,first round,1,V Ruano Pascual,S Klosel,2,0,12.0,3.0,clay,frenchopen,2
7018,52,1998,first round,1,AG Sidot,N van Lottum,2,1,14.0,11.0,clay,frenchopen,2
7054,53,1998,first round,1,Sy Park,F Lubiani,2,1,17.0,10.0,clay,frenchopen,2
7090,54,1998,first round,1,M Diaz Oliva,F Li,2,0,13.0,7.0,clay,frenchopen,2
7126,55,1998,first round,1,N Zvereva,F Labat,2,0,13.0,6.0,clay,frenchopen,2
7162,56,1998,first round,1,I Majoli,P Stoyanova,2,0,12.0,4.0,clay,frenchopen,2
7198,57,1998,first round,1,S Testud,S Reeves,2,1,14.0,11.0,clay,frenchopen,2
7234,58,1998,first round,1,E Pampoulova,N Miyagi,2,1,15.0,7.0,clay,frenchopen,2
7270,59,1998,first round,1,G Leon Garcia,N Basuki,2,0,12.0,5.0,clay,frenchopen,2
7306,60,1998,first round,1,P Suarez,R Bobkova,2,1,19.0,19.0,clay,frenchopen,2
7342,61,1998,first round,1,E Likhovtseva,S Cacic,2,0,12.0,7.0,clay,frenchopen,2
7378,62,1998,first round,1,C Black,A Alcazar,2,1,16.0,12.0,clay,frenchopen,2
7414,63,1998,first round,1,L Horn,C Dhenin,2,1,15.0,9.0,clay,frenchopen,2
7450,64,1998,first round,1,L Davenport,K Po,2,0,12.0,4.0,clay,frenchopen,2
415,1,1998,second round,2,M Hingis,M Babel,2,0,12.0,3.0,clay,frenchopen,2
908,2,1998,second round,2,K Habsudova,N Pratt,2,0,13.0,8.0,clay,frenchopen,2
1318,3,1998,second round,2,B Rittner,N Sawamatsu,2,0,12.0,7.0,clay,frenchopen,2
1703,4,1998,second round,2,A Smashnova,E Gagliardi,2,1,17.0,8.0,clay,frenchopen,2
2027,5,1998,second round,2,H Nagyova,S Plischke,2,0,12.0,7.0,clay,frenchopen,2
2324,6,1998,second round,2,N Dechy,A Wunderlich,2,0,12.0,2.0,clay,frenchopen,2
2615,7,1998,second round,2,A DechaumeBalleret,A Gersi,2,1,17.0,10.0,clay,frenchopen,2
2907,8,1998,second round,2,V Williams,A Sugiyama,2,0,12.0,2.0,clay,frenchopen,2
3138,9,1998,second round,2,J Novotna,E Loit,2,0,13.0,5.0,clay,frenchopen,2
3343,10,1998,second round,2,E Tatarkova,K Hrdlickova,2,0,12.0,5.0,clay,frenchopen,2
3552,11,1998,second round,2,A Carlsson,S Jeyaseelan,2,0,12.0,4.0,clay,frenchopen,2
3759,12,1998,second round,2,A Kournikova,K Studenikova,2,0,13.0,8.0,clay,frenchopen,2
3965,13,1998,second round,2,C Rubin,T Panova,2,0,12.0,2.0,clay,frenchopen,2
4172,14,1998,second round,2,M Saeki,L Andretto,2,0,13.0,7.0,clay,frenchopen,2
4372,15,1998,second round,2,B Schwartz,M Oremans,2,0,12.0,6.0,clay,frenchopen,2
4570,16,1998,second round,2,M Seles,M Maruska,2,1,14.0,7.0,clay,frenchopen,2
4703,17,1998,second round,2,P Schnyder,J HalardDecugis,2,1,15.0,10.0,clay,frenchopen,2
4816,18,1998,second round,2,S Farina,J Kruger,2,1,16.0,9.0,clay,frenchopen,2
4926,19,1998,second round,2,R Dragomir,F Perfetti,2,0,12.0,2.0,clay,frenchopen,2
5038,20,1998,second round,2,M Serna,M Pierce,2,0,13.0,7.0,clay,frenchopen,2
5146,21,1998,second round,2,D Van Roost,E Callens,2,0,12.0,3.0,clay,frenchopen,2
5256,22,1998,second round,2,S Williams,C Morariu,2,0,12.0,1.0,clay,frenchopen,2
5361,23,1998,second round,2,A Fusai,T Snyder,2,0,12.0,7.0,clay,frenchopen,2
5463,24,1998,second round,2,A Sanchez Vicario,C Cristea,2,0,12.0,5.0,clay,frenchopen,2
5566,25,1998,second round,2,C Martinez,R Grande,2,0,12.0,3.0,clay,frenchopen,2
5667,26,1998,second round,2,V Ruano Pascual,AG Sidot,2,0,13.0,10.0,clay,frenchopen,2
5767,27,1998,second round,2,M Diaz Oliva,Sy Park,2,0,12.0,4.0,clay,frenchopen,2
5868,28,1998,second round,2,I Majoli,N Zvereva,2,0,12.0,7.0,clay,frenchopen,2
5968,29,1998,second round,2,S Testud,E Pampoulova,2,0,12.0,2.0,clay,frenchopen,2
6067,30,1998,second round,2,G Leon Garcia,P Suarez,2,1,14.0,13.0,clay,frenchopen,2
6166,31,1998,second round,2,E Likhovtseva,C Black,2,0,14.0,10.0,clay,frenchopen,2
6264,32,1998,second round,2,L Davenport,L Horn,2,0,12.0,2.0,clay,frenchopen,2
417,1,1998,third round,3,M Hingis,K Habsudova,2,0,12.0,6.0,clay,frenchopen,2
910,2,1998,third round,3,A Smashnova,B Rittner,2,1,13.0,11.0,clay,frenchopen,2
1319,3,1998,third round,3,H Nagyova,N Dechy,2,1,16.0,13.0,clay,frenchopen,2
1704,4,1998,third round,3,V Williams,A DechaumeBalleret,2,0,12.0,3.0,clay,frenchopen,2
2028,5,1998,third round,3,J Novotna,E Tatarkova,2,0,13.0,9.0,clay,frenchopen,2
2325,6,1998,third round,3,A Kournikova,A Carlsson,2,0,12.0,0.0,clay,frenchopen,2
2616,7,1998,third round,3,C Rubin,M Saeki,2,0,12.0,7.0,clay,frenchopen,2
2908,8,1998,third round,3,M Seles,B Schwartz,2,0,13.0,6.0,clay,frenchopen,2
3139,9,1998,third round,3,P Schnyder,S Farina,2,0,12.0,3.0,clay,frenchopen,2
3344,10,1998,third round,3,M Serna,R Dragomir,2,1,14.0,11.0,clay,frenchopen,2
3553,11,1998,third round,3,S Williams,D Van Roost,2,0,12.0,2.0,clay,frenchopen,2
3760,12,1998,third round,3,A Sanchez Vicario,A Fusai,2,0,12.0,3.0,clay,frenchopen,2
3966,13,1998,third round,3,C Martinez,V Ruano Pascual,2,0,12.0,1.0,clay,frenchopen,2
4173,14,1998,third round,3,I Majoli,M Diaz Oliva,2,0,13.0,8.0,clay,frenchopen,2
