,match,year,round,round_number,winner,loser,sets_winner,sets_loser,games_winner,games_loser,surface,tourney_name,tourney_order
3905,13,1924,second round,2,Kalms,Noske,3.0,1.0,21.0,13.0,grass,ausopen,1
4089,14,1924,second round,2,Treloar,Smith,3.0,1.0,23.0,13.0,grass,ausopen,1
4274,15,1924,second round,2,Fitts,Phillips,3.0,1.0,23.0,18.0,grass,ausopen,1
4457,16,1924,second round,2,Wertheim,Strange,3.0,0.0,18.0,6.0,grass,ausopen,1
73,1,1924,third round,3,Anderson,Roberts,3.0,0.0,18.0,6.0,grass,ausopen,1
685,2,1924,third round,3,Stuart,Thomas,3.0,2.0,26.0,22.0,grass,ausopen,1
1184,3,1924,third round,3,Hone,Drews,3.0,0.0,18.0,7.0,grass,ausopen,1
1987,5,1924,third round,3,Schlesinger,Rainey,3.0,0.0,18.0,7.0,grass,ausopen,1
2286,6,1924,third round,3,McInnes,J Willard,3.0,0.0,18.0,8.0,grass,ausopen,1
2583,7,1924,third round,3,Kalms,Treloar,3.0,0.0,20.0,11.0,grass,ausopen,1
2875,8,1924,third round,3,Wertheim,Fitts,3.0,0.0,19.0,8.0,grass,ausopen,1
70,1,1924,quarterfinals,5,James Anderson,Cecil Stuart,3.0,0.0,20.0,9.0,grass,ausopen,1
682,2,1924,quarterfinals,5,Gar Hone,Gordon Dickinson,3.0,0.0,19.0,9.0,grass,ausopen,1
1182,3,1924,quarterfinals,5,Bob Schlesinger,Ian McInnes,3.0,1.0,26.0,20.0,grass,ausopen,1
1594,4,1924,quarterfinals,5,Fred Kalms,Rupert Wertheim,3.0,2.0,30.0,22.0,grass,ausopen,1
72,1,1924,semifinals,6,James Anderson,Gar Hone,3.0,0.0,18.0,7.0,grass,ausopen,1
684,2,1924,semifinals,6,Bob Schlesinger,Fred Kalms,3.0,0.0,21.0,11.0,grass,ausopen,1
68,1,1924,final,7,James Anderson,Bob Schlesinger,3.0,2.0,26.0,23.0,grass,ausopen,1
75,1,1925,first round,1,Patterson,Chave,3.0,0.0,18.0,3.0,grass,ausopen,1
686,2,1925,first round,1,Goodman,E Hatherley,3.0,1.0,23.0,16.0,grass,ausopen,1
1185,3,1925,first round,1,Roberts,Trounce,3.0,0.0,18.0,11.0,grass,ausopen,1
1596,4,1925,first round,1,Cummings,Ashcroft,3.0,0.0,20.0,11.0,grass,ausopen,1
1988,5,1925,first round,1,J Willard,Oxenham,3.0,0.0,21.0,9.0,grass,ausopen,1
2287,6,1925,first round,1,A Willard,Bulcock,3.0,0.0,18.0,7.0,grass,ausopen,1
2584,7,1925,first round,1,McDougall,Fitchett,3.0,0.0,19.0,10.0,grass,ausopen,1
2876,8,1925,first round,1,N Peach,Cryle,3.0,0.0,18.0,5.0,grass,ausopen,1
3156,9,1925,first round,1,Smith,W J Baldock,3.0,0.0,18.0,2.0,grass,ausopen,1
3346,10,1925,first round,1,Coram,James,3.0,2.0,28.0,26.0,grass,ausopen,1
3532,11,1925,first round,1,Schlesinger,Gibbes,2.0,0.0,12.0,7.0,grass,ausopen,1
3719,12,1925,first round,1,Williams,B B Loel,3.0,0.0,21.0,11.0,grass,ausopen,1
3906,13,1925,first round,1,Carmichael,L Gibson,3.0,0.0,20.0,13.0,grass,ausopen,1
4090,14,1925,first round,1,Anderson,C Moon,3.0,0.0,18.0,0.0,grass,ausopen,1
4275,15,1925,first round,1,Caldwell,Dunlop,3.0,0.0,18.0,12.0,grass,ausopen,1
4458,16,1925,first round,1,Bullough,Berriman,3.0,1.0,24.0,18.0,grass,ausopen,1
4642,17,1925,first round,1,Hone,Baker,3.0,0.0,21.0,13.0,grass,ausopen,1
4733,18,1925,first round,1,Fitzgerald,F Peach,3.0,2.0,20.0,22.0,grass,ausopen,1
4823,19,1925,first round,1,Garvin,Berckelman,3.0,1.0,21.0,8.0,grass,ausopen,1
4913,20,1925,first round,1,G Moon,E M Ladyman,3.0,1.0,21.0,16.0,grass,ausopen,1
5002,21,1925,first round,1,OHara Wood,A G Illingworth,3.0,0.0,18.0,4.0,grass,ausopen,1
5092,22,1925,first round,1,Gemmell,Coldham,3.0,0.0,19.0,9.0,grass,ausopen,1
5182,23,1925,first round,1,Colvin,D B Reid,3.0,0.0,18.0,11.0,grass,ausopen,1
5272,24,1925,first round,1,Poulton,Turner,3.0,1.0,29.0,21.0,grass,ausopen,1
5361,25,1925,first round,1,Kalms,Wertheim,3.0,0.0,18.0,6.0,grass,ausopen,1
5447,26,1925,first round,1,Treloar,Medcalf,3.0,2.0,36.0,32.0,grass,ausopen,1
5534,27,1925,first round,1,Haege,V J Cornell,3.0,0.0,22.0,14.0,grass,ausopen,1
77,1,1925,second round,2,Patterson,Goodman,3.0,0.0,18.0,6.0,grass,ausopen,1
1187,3,1925,second round,2,J Willard,Cummings,3.0,0.0,18.0,10.0,grass,ausopen,1
1598,4,1925,second round,2,A Willard,McDougall,3.0,2.0,28.0,20.0,grass,ausopen,1
1989,5,1925,second round,2,N Peach,Smith,3.0,0.0,18.0,5.0,grass,ausopen,1
2288,6,1925,second round,2,Blaxland,Coram,3.0,0.0,23.0,15.0,grass,ausopen,1
2585,7,1925,second round,2,Schlesinger,Williams,3.0,0.0,18.0,6.0,grass,ausopen,1
2877,8,1925,second round,2,Carmichael,Lamb,3.0,0.0,18.0,8.0,grass,ausopen,1
3157,9,1925,second round,2,Anderson,Caldwell,3.0,0.0,18.0,8.0,grass,ausopen,1
3347,10,1925,second round,2,Bullough,Moxon,3.0,0.0,18.0,7.0,grass,ausopen,1
3533,11,1925,second round,2,Hone,Fitzgerald,3.0,2.0,27.0,24.0,grass,ausopen,1
3720,12,1925,second round,2,G Moon,Garvin,3.0,0.0,18.0,4.0,grass,ausopen,1
3907,13,1925,second round,2,OHara Wood,Gemmell,3.0,2.0,27.0,20.0,grass,ausopen,1
4091,14,1925,second round,2,Colvin,Poulton,3.0,0.0,18.0,12.0,grass,ausopen,1
4276,15,1925,second round,2,Kalms,Treloar,1.0,0.0,6.0,2.0,grass,ausopen,1
4459,16,1925,second round,2,Haege,Spencer,3.0,2.0,28.0,22.0,grass,ausopen,1
79,1,1925,third round,3,Patterson,Roberts,3.0,0.0,18.0,8.0,grass,ausopen,1
1188,3,1925,third round,3,N Peach,Blaxland,3.0,0.0,18.0,8.0,grass,ausopen,1
1599,4,1925,third round,3,Schlesinger,Carmichael,3.0,0.0,18.0,8.0,grass,ausopen,1
1990,5,1925,third round,3,Anderson,Bullough,3.0,0.0,19.0,6.0,grass,ausopen,1
2289,6,1925,third round,3,Hone,G Moon,3.0,0.0,18.0,7.0,grass,ausopen,1
2586,7,1925,third round,3,OHara Wood,Colvin,3.0,0.0,18.0,3.0,grass,ausopen,1
2878,8,1925,third round,3,Kalms,Haege,2.0,0.0,9.0,6.0,grass,ausopen,1
76,1,1925,quarterfinals,5,Gerald Patterson,Aubrey Willard,3.0,0.0,21.0,9.0,grass,ausopen,1
687,2,1925,quarterfinals,5,Bob Schlesinger,Norman Peach,3.0,0.0,18.0,7.0,grass,ausopen,1
1186,3,1925,quarterfinals,5,James Anderson,Gar Hone,3.0,0.0,20.0,8.0,grass,ausopen,1
1597,4,1925,quarterfinals,5,Pat OHara Wood,Fred Kalms,3.0,0.0,18.0,8.0,grass,ausopen,1
78,1,1925,semifinals,6,Gerald Patterson,Bob Schlesinger,3.0,1.0,22.0,18.0,grass,ausopen,1
688,2,1925,semifinals,6,James Anderson,Pat OHara Wood,3.0,0.0,18.0,8.0,grass,ausopen,1
74,1,1925,final,7,James Anderson,Gerald Patterson,3.0,1.0,25.0,20.0,grass,ausopen,1
81,1,1926,first round,1,James,L Fogarty,3.0,1.0,21.0,11.0,grass,ausopen,1
689,2,1926,first round,1,G Hone,Sproule,3.0,0.0,23.0,15.0,grass,ausopen,1
1189,3,1926,first round,1,B Fitchett,Chave,3.0,1.0,21.0,12.0,grass,ausopen,1
1600,4,1926,first round,1,Sherwood,Harvey,3.0,0.0,21.0,12.0,grass,ausopen,1
1991,5,1926,first round,1,Nott,Newton,3.0,2.0,26.0,19.0,grass,ausopen,1
2290,6,1926,first round,1,Moon,Patterson,3.0,2.0,30.0,27.0,grass,ausopen,1
2587,7,1926,first round,1,Berriman,Barnard,3.0,0.0,18.0,9.0,grass,ausopen,1
2879,8,1926,first round,1,Rowe,Lum,3.0,2.0,27.0,23.0,grass,ausopen,1
3158,9,1926,first round,1,Wertheim,Turner,3.0,0.0,18.0,6.0,grass,ausopen,1
3348,10,1926,first round,1,J Willard,Crawford,3.0,0.0,18.0,4.0,grass,ausopen,1
3534,11,1926,first round,1,R Hone,W Smith,3.0,0.0,20.0,11.0,grass,ausopen,1
83,1,1926,second round,2,Anderson,L Collins,3.0,0.0,18.0,0.0,grass,ausopen,1
691,2,1926,second round,2,Gemmell,M Fogarty,3.0,0.0,18.0,3.0,grass,ausopen,1
1191,3,1926,second round,2,OHara Wood,Coldham,3.0,0.0,19.0,8.0,grass,ausopen,1
1602,4,1926,second round,2,Cameron,D Smith,3.0,0.0,18.0,7.0,grass,ausopen,1
1992,5,1926,second round,2,Hawkes,Ford,3.0,0.0,18.0,5.0,grass,ausopen,1
2291,6,1926,second round,2,James,Fotheringham,3.0,0.0,22.0,15.0,grass,ausopen,1
2588,7,1926,second round,2,G Hone,B Fitchett,3.0,0.0,19.0,9.0,grass,ausopen,1
2880,8,1926,second round,2,Nott,Sherwood,3.0,0.0,24.0,17.0,grass,ausopen,1
3159,9,1926,second round,2,Moon,Berriman,3.0,0.0,18.0,10.0,grass,ausopen,1
3349,10,1926,second round,2,Rowe,Wertheim,3.0,0.0,19.0,9.0,grass,ausopen,1
3535,11,1926,second round,2,J Willard,R Hone,3.0,0.0,18.0,2.0,grass,ausopen,1
3721,12,1926,second round,2,Hooper,Halliday,3.0,2.0,26.0,23.0,grass,ausopen,1
3908,13,1926,second round,2,Schlesinger,Richmond,3.0,0.0,20.0,8.0,grass,ausopen,1
4092,14,1926,second round,2,Mellish,A Collins,3.0,0.0,18.0,3.0,grass,ausopen,1
4277,15,1926,second round,2,Peach,A Treloar,3.0,0.0,19.0,13.0,grass,ausopen,1
4460,16,1926,second round,2,Hopman,Lamb,3.0,0.0,18.0,10.0,grass,ausopen,1
85,1,1926,third round,3,Anderson,Gemmell,3.0,1.0,25.0,16.0,grass,ausopen,1
693,2,1926,third round,3,OHara Wood,Cameron,3.0,0.0,19.0,8.0,grass,ausopen,1
1192,3,1926,third round,3,Hawkes,James,3.0,0.0,18.0,3.0,grass,ausopen,1
1603,4,1926,third round,3,G Hone,Nott,3.0,1.0,24.0,13.0,grass,ausopen,1
1993,5,1926,third round,3,Rowe,Moon,3.0,2.0,21.0,21.0,grass,ausopen,1
2292,6,1926,third round,3,J Willard,Hooper,3.0,0.0,18.0,9.0,grass,ausopen,1
2589,7,1926,third round,3,Schlesinger,Mellish,3.0,1.0,20.0,14.0,grass,ausopen,1
2881,8,1926,third round,3,Peach,Hopman,3.0,0.0,20.0,13.0,grass,ausopen,1
82,1,1926,quarterfinals,5,James Anderson,Pat OHara Wood,3.0,1.0,21.0,13.0,grass,ausopen,1
690,2,1926,quarterfinals,5,Jack Hawkes,Gar Hone,3.0,1.0,22.0,10.0,grass,ausopen,1
1190,3,1926,quarterfinals,5,Jim Willard,Ernest Rowe,3.0,1.0,18.0,11.0,grass,ausopen,1
1601,4,1926,quarterfinals,5,Bob Schlesinger,Norman Peach,3.0,1.0,23.0,15.0,grass,ausopen,1
84,1,1926,semifinals,6,Jack Hawkes,James Anderson,3.0,1.0,25.0,20.0,grass,ausopen,1
692,2,1926,semifinals,6,Jim Willard,Bob Schlesinger,3.0,1.0,21.0,13.0,grass,ausopen,1
80,1,1926,final,7,Jack Hawkes,Jim Willard,3.0,0.0,18.0,5.0,grass,ausopen,1
87,1,1927,first round,1,Lamb,Mullamphy,3.0,1.0,26.0,18.0,grass,ausopen,1
694,2,1927,first round,1,Aslangul,Turnbull,3.0,2.0,31.0,24.0,grass,ausopen,1
1193,3,1927,first round,1,Hicks,Wilson,3.0,1.0,26.0,19.0,grass,ausopen,1
1604,4,1927,first round,1,Patterson,Noske,3.0,1.0,23.0,18.0,grass,ausopen,1
1994,5,1927,first round,1,Fitchett,Fysh,3.0,0.0,20.0,13.0,grass,ausopen,1
2293,6,1927,first round,1,Coldham,Grinstead,3.0,1.0,20.0,9.0,grass,ausopen,1
2882,8,1927,first round,1,OHara Wood,Broadhurst,3.0,0.0,18.0,6.0,grass,ausopen,1
696,2,1927,second round,2,Moon,Daley,3.0,0.0,18.0,3.0,grass,ausopen,1
1195,3,1927,second round,2,MacGillicuddy,Breden,3.0,0.0,18.0,8.0,grass,ausopen,1
1606,4,1927,second round,2,Crawford,Jacoby,3.0,1.0,22.0,12.0,grass,ausopen,1
1995,5,1927,second round,2,Wallace,James,3.0,2.0,24.0,22.0,grass,ausopen,1
2294,6,1927,second round,2,Schlesinger,Hone,3.0,0.0,18.0,10.0,grass,ausopen,1
2590,7,1927,second round,2,Aslangul,Lamb,3.0,0.0,23.0,15.0,grass,ausopen,1
2883,8,1927,second round,2,Patterson,Hicks,3.0,0.0,21.0,13.0,grass,ausopen,1
3160,9,1927,second round,2,Coldham,Fitchett,3.0,2.0,25.0,19.0,grass,ausopen,1
3350,10,1927,second round,2,OHara Wood,Wertheim,3.0,0.0,18.0,9.0,grass,ausopen,1
3536,11,1927,second round,2,Smith,Shepherd,3.0,1.0,20.0,15.0,grass,ausopen,1
3722,12,1927,second round,2,Hawkes,Millear,3.0,0.0,18.0,3.0,grass,ausopen,1
3909,13,1927,second round,2,Lum,Dickinson,3.0,2.0,25.0,21.0,grass,ausopen,1
4093,14,1927,second round,2,Cummings,Reed,3.0,2.0,27.0,21.0,grass,ausopen,1
4278,15,1927,second round,2,Ford,Hopman,3.0,0.0,23.0,14.0,grass,ausopen,1
4461,16,1927,second round,2,J Willard,Halliday,3.0,0.0,19.0,8.0,grass,ausopen,1
90,1,1927,third round,3,Moon,Gemmell,3.0,0.0,25.0,17.0,grass,ausopen,1
698,2,1927,third round,3,Crawford,MacGillicuddy,3.0,0.0,20.0,13.0,grass,ausopen,1
1196,3,1927,third round,3,Schlesinger,Wallace,3.0,1.0,22.0,15.0,grass,ausopen,1
1607,4,1927,third round,3,Patterson,Aslangul,3.0,1.0,23.0,16.0,grass,ausopen,1
1996,5,1927,third round,3,Coldham,OHara Wood,3.0,1.0,23.0,21.0,grass,ausopen,1
2295,6,1927,third round,3,Hawkes,Smith,3.0,0.0,18.0,4.0,grass,ausopen,1
2591,7,1927,third round,3,Lum,Cummings,3.0,1.0,21.0,10.0,grass,ausopen,1
2884,8,1927,third round,3,J Willard,Ford,3.0,0.0,18.0,8.0,grass,ausopen,1
88,1,1927,quarterfinals,5,Gar Moon,Jack Crawford,3.0,2.0,33.0,32.0,grass,ausopen,1
695,2,1927,quarterfinals,5,Gerald Patterson,Bob Schlesinger,3.0,1.0,20.0,13.0,grass,ausopen,1
1194,3,1927,quarterfinals,5,Jack Hawkes,Alan Coldham,3.0,0.0,18.0,5.0,grass,ausopen,1
1605,4,1927,quarterfinals,5,Jim Willard,Gordon Lum,3.0,0.0,18.0,6.0,grass,ausopen,1
89,1,1927,semifinals,6,Gerald Patterson,Gar Moon,3.0,0.0,21.0,13.0,grass,ausopen,1
697,2,1927,semifinals,6,Jack Hawkes,Jim Willard,3.0,1.0,22.0,9.0,grass,ausopen,1
86,1,1927,final,7,Gerald Patterson,Jack Hawkes,3.0,2.0,36.0,35.0,grass,ausopen,1
92,1,1928,first round,1,Medcalf,Williams,3.0,0.0,18.0,7.0,grass,ausopen,1
699,2,1928,first round,1,Baker,Munns,3.0,2.0,28.0,20.0,grass,ausopen,1
1197,3,1928,first round,1,,,,,,,,ausopen,1
1608,4,1928,first round,1,,,,,,,,ausopen,1
1997,5,1928,first round,1,Cummings,Ward,3.0,0.0,18.0,1.0,grass,ausopen,1
2296,6,1928,first round,1,,,,,,,,ausopen,1
2592,7,1928,first round,1,Colvin,Thurlow,3.0,1.0,23.0,13.0,grass,ausopen,1
2885,8,1928,first round,1,Kalms,Hatherley,3.0,0.0,20.0,7.0,grass,ausopen,1
94,1,1928,second round,2,Borotra,Fitzgerald,3.0,0.0,18.0,5.0,grass,ausopen,1
701,2,1928,second round,2,Brewster,Sproule,1.0,0.0,9.0,5.0,grass,ausopen,1
1199,3,1928,second round,2,Baker,Medcalf,3.0,1.0,27.0,22.0,grass,ausopen,1
1610,4,1928,second round,2,,,,,,,,ausopen,1
1998,5,1928,second round,2,Crawford,Cattanach,3.0,2.0,27.0,23.0,grass,ausopen,1
2297,6,1928,second round,2,Bayley,Smith,3.0,0.0,19.0,6.0,grass,ausopen,1
2593,7,1928,second round,2,Hawkes,Southwick,3.0,0.0,18.0,2.0,grass,ausopen,1
2886,8,1928,second round,2,Dunlop,McCausland,3.0,2.0,26.0,23.0,grass,ausopen,1
3161,9,1928,second round,2,,,,,,,,ausopen,1
3351,10,1928,second round,2,Kalms,Colvin,3.0,0.0,18.0,6.0,grass,ausopen,1
3537,11,1928,second round,2,Moon,Dunn,3.0,1.0,19.0,14.0,grass,ausopen,1
3723,12,1928,second round,2,Moon,Frankenberg,3.0,0.0,18.0,5.0,grass,ausopen,1
3910,13,1928,second round,2,Boussus,Ford,3.0,0.0,18.0,8.0,grass,ausopen,1
4094,14,1928,second round,2,Schlesinger,J Willard,3.0,0.0,18.0,4.0,grass,ausopen,1
4279,15,1928,second round,2,Peach,Walker,3.0,2.0,24.0,20.0,grass,ausopen,1
4462,16,1928,second round,2,Patterson,Down,3.0,0.0,18.0,4.0,grass,ausopen,1
96,1,1928,third round,3,Sproule,Borotra,0.0,0.0,18.0,18.0,grass,ausopen,1
703,2,1928,third round,3,,,,,,,,ausopen,1
1200,3,1928,third round,3,Crawford,Bayley,3.0,0.0,19.0,11.0,grass,ausopen,1
1611,4,1928,third round,3,Hawkes,Dunlop,3.0,0.0,18.0,4.0,grass,ausopen,1
1999,5,1928,third round,3,Cummings,Kalms,3.0,2.0,26.0,22.0,grass,ausopen,1
2298,6,1928,third round,3,Moon,A Willard,3.0,0.0,18.0,6.0,grass,ausopen,1
2594,7,1928,third round,3,Schlesinger,Boussus,3.0,2.0,22.0,17.0,grass,ausopen,1
2887,8,1928,third round,3,Patterson,Peach,3.0,1.0,25.0,20.0,grass,ausopen,1
93,1,1928,quarterfinals,5,Jean Borotra,Harry Hopman,3.0,0.0,18.0,11.0,grass,ausopen,1
700,2,1928,quarterfinals,5,Jack Crawford,Jack Hawkes,3.0,0.0,20.0,11.0,grass,ausopen,1
1198,3,1928,quarterfinals,5,Jack Cummings,Frederick Kalms,3.0,2.0,26.0,22.0,grass,ausopen,1
1609,4,1928,quarterfinals,5,Bob Schlesinger,Gerald Patterson,2.0,1.0,19.0,17.0,grass,ausopen,1
95,1,1928,semifinals,6,Jean Borotra,Jack Crawford,3.0,2.0,24.0,24.0,grass,ausopen,1
702,2,1928,semifinals,6,Jack Cummings,Bob Schlesinger,3.0,1.0,22.0,17.0,grass,ausopen,1
91,1,1928,final,7,Jean Borotra,Jack Cummings,3.0,2.0,27.0,21.0,grass,ausopen,1
98,1,1929,first round,1,Crawford,Little,3.0,0.0,18.0,7.0,grass,ausopen,1
704,2,1929,first round,1,Moore,Sweeting,3.0,1.0,26.0,18.0,grass,ausopen,1
1201,3,1929,first round,1,Schlesinger,Harvey,3.0,0.0,18.0,4.0,grass,ausopen,1
1612,4,1929,first round,1,Thompson,Cattanach,3.0,0.0,18.0,8.0,grass,ausopen,1
2000,5,1929,first round,1,Hopman,Frankenberg,3.0,0.0,19.0,11.0,grass,ausopen,1
2299,6,1929,first round,1,Gar Hone,Vincent,3.0,0.0,18.0,4.0,grass,ausopen,1
2595,7,1929,first round,1,OHara Wood,James,3.0,0.0,19.0,8.0,grass,ausopen,1
2888,8,1929,first round,1,Collins,Dalgleish,3.0,0.0,18.0,4.0,grass,ausopen,1
3162,9,1929,first round,1,Moon,Walker,3.0,0.0,18.0,8.0,grass,ausopen,1
3538,11,1929,first round,1,Austin,Wertheim,3.0,1.0,21.0,13.0,grass,ausopen,1
3911,13,1929,first round,1,Cummings,Ray Hone,3.0,0.0,18.0,4.0,grass,ausopen,1
4095,14,1929,first round,1,Rowe,Black,3.0,1.0,26.0,22.0,grass,ausopen,1
4280,15,1929,first round,1,Gregory,Manthorpe,3.0,0.0,18.0,6.0,grass,ausopen,1
4463,16,1929,first round,1,Hooper,Ron Hone,3.0,0.0,18.0,8.0,grass,ausopen,1
100,1,1929,second round,2,Crawford,Moore,3.0,0.0,20.0,7.0,grass,ausopen,1
706,2,1929,second round,2,Schlesinger,Thompson,3.0,1.0,18.0,11.0,grass,ausopen,1
1203,3,1929,second round,2,Hopman,Hone,3.0,0.0,18.0,2.0,grass,ausopen,1
1614,4,1929,second round,2,OHara Wood,Collins,3.0,1.0,22.0,14.0,grass,ausopen,1
2001,5,1929,second round,2,Moon,McCracken,3.0,0.0,18.0,7.0,grass,ausopen,1
2300,6,1929,second round,2,Austin,Cropper,3.0,0.0,20.0,7.0,grass,ausopen,1
2596,7,1929,second round,2,Rowe,Cummings,3.0,2.0,30.0,27.0,grass,ausopen,1
2889,8,1929,second round,2,Gregory,Hooper,3.0,0.0,18.0,8.0,grass,ausopen,1
99,1,1929,quarterfinals,5,Bob Schlesinger,Jack Crawford,3.0,1.0,20.0,16.0,grass,ausopen,1
705,2,1929,quarterfinals,5,Harry Hopman,Pat OHara Wood,3.0,0.0,24.0,16.0,grass,ausopen,1
1202,3,1929,quarterfinals,5,Gar Moon,Bunny Austin,3.0,2.0,25.0,20.0,grass,ausopen,1
1613,4,1929,quarterfinals,5,Colin Gregory,Ernest Rowe,3.0,0.0,18.0,10.0,grass,ausopen,1
101,1,1929,semifinals,6,Bob Schlesinger,Harry Hopman,3.0,1.0,18.0,11.0,grass,ausopen,1
707,2,1929,semifinals,6,Colin Gregory,Gar Moon,3.0,0.0,19.0,11.0,grass,ausopen,1
97,1,1929,final,7,Colin Gregory,Bob Schlesinger,3.0,1.0,23.0,15.0,grass,ausopen,1
103,1,1930,first round,1,Hopman,Chave,3.0,0.0,18.0,7.0,grass,ausopen,1
708,2,1930,first round,1,Hassett,Noble,3.0,0.0,18.0,5.0,grass,ausopen,1
1204,3,1930,first round,1,Coldham,Hawkes,3.0,0.0,25.0,17.0,grass,ausopen,1
1615,4,1930,first round,1,Clemenger,Fitchett,3.0,0.0,19.0,7.0,grass,ausopen,1
2002,5,1930,first round,1,J Willard,Ford,3.0,0.0,21.0,10.0,grass,ausopen,1
2301,6,1930,first round,1,Turnbull,Tonkin,3.0,1.0,21.0,14.0,grass,ausopen,1
2597,7,1930,first round,1,Schlesinger,Peach,3.0,0.0,18.0,7.0,grass,ausopen,1
2890,8,1930,first round,1,Walker,McCracken,3.0,2.0,23.0,23.0,grass,ausopen,1
3163,9,1930,first round,1,Crawford,Thompson,3.0,0.0,20.0,10.0,grass,ausopen,1
3352,10,1930,first round,1,Rowe,Doctor,3.0,0.0,18.0,10.0,grass,ausopen,1
3539,11,1930,first round,1,Sproule,Grinstead,3.0,0.0,19.0,8.0,grass,ausopen,1
3724,12,1930,first round,1,Payne,Wallace,3.0,1.0,23.0,14.0,grass,ausopen,1
3912,13,1930,first round,1,Moon,Robinson,3.0,1.0,21.0,12.0,grass,ausopen,1
4096,14,1930,first round,1,Sweeting,Cranfield,3.0,0.0,24.0,18.0,grass,ausopen,1
4281,15,1930,first round,1,Cummings,Dunlop,3.0,0.0,20.0,12.0,grass,ausopen,1
4464,16,1930,first round,1,A Smith,Beament,3.0,1.0,25.0,18.0,grass,ausopen,1
105,1,1930,second round,2,Hopman,Hassett,3.0,2.0,33.0,24.0,grass,ausopen,1
710,2,1930,second round,2,Clemenger,Coldham,3.0,0.0,18.0,6.0,grass,ausopen,1
1206,3,1930,second round,2,J Willard,Turnbull,3.0,2.0,23.0,17.0,grass,ausopen,1
1617,4,1930,second round,2,Schlesinger,Walker,3.0,0.0,25.0,18.0,grass,ausopen,1
2003,5,1930,second round,2,Crawford,Rowe,3.0,1.0,21.0,14.0,grass,ausopen,1
2302,6,1930,second round,2,Sproule,Payne,3.0,0.0,18.0,6.0,grass,ausopen,1
2598,7,1930,second round,2,Moon,Sweeting,3.0,0.0,18.0,6.0,grass,ausopen,1
2891,8,1930,second round,2,Cummings,A Smith,3.0,0.0,22.0,14.0,grass,ausopen,1
104,1,1930,quarterfinals,5,Harry Hopman,Jack Clemenger,3.0,2.0,26.0,22.0,grass,ausopen,1
709,2,1930,quarterfinals,5,Jim Willard,Bob Schlesinger,3.0,1.0,24.0,17.0,grass,ausopen,1
1205,3,1930,quarterfinals,5,Jack Crawford,Clifford Sproule,3.0,0.0,18.0,6.0,grass,ausopen,1
1616,4,1930,quarterfinals,5,Gar Moon,Jack Cummings,3.0,0.0,18.0,8.0,grass,ausopen,1
106,1,1930,semifinals,6,Harry Hopman,Jim Willard,3.0,0.0,18.0,6.0,grass,ausopen,1
711,2,1930,semifinals,6,Gar Moon,Jack Crawford,3.0,1.0,23.0,18.0,grass,ausopen,1
102,1,1930,final,7,Gar Moon,Harry Hopman,3.0,0.0,18.0,7.0,grass,ausopen,1
108,1,1931,first round,1,Crawford,Teague,3.0,0.0,21.0,14.0,grass,ausopen,1
1207,3,1931,first round,1,Sproule,Tonkin,3.0,0.0,18.0,5.0,grass,ausopen,1
1618,4,1931,first round,1,Peach,Tytherleigh,3.0,2.0,28.0,21.0,grass,ausopen,1
2004,5,1931,first round,1,Moon,Smith,3.0,0.0,18.0,5.0,grass,ausopen,1
2599,7,1931,first round,1,Turnbull,Purcell,3.0,0.0,18.0,1.0,grass,ausopen,1
2892,8,1931,first round,1,OConnor,R Thomas,3.0,0.0,19.0,9.0,grass,ausopen,1
3164,9,1931,first round,1,Hopman,J Willard,3.0,1.0,22.0,11.0,grass,ausopen,1
3540,11,1931,first round,1,A Willard,Dunlop,3.0,2.0,23.0,19.0,grass,ausopen,1
3725,12,1931,first round,1,Chrystal,Knight,2.0,0.0,12.0,2.0,grass,ausopen,1
3913,13,1931,first round,1,Cummings,Schwartz,3.0,1.0,23.0,12.0,grass,ausopen,1
4097,14,1931,first round,1,Donohoe,Shepherd,3.0,1.0,21.0,11.0,grass,ausopen,1
4282,15,1931,first round,1,Hassett,Ewin,3.0,1.0,25.0,14.0,grass,ausopen,1
4465,16,1931,first round,1,Da Thompson,Huxtable,3.0,0.0,20.0,10.0,grass,ausopen,1
110,1,1931,second round,2,Crawford,Walker,3.0,0.0,18.0,3.0,grass,ausopen,1
713,2,1931,second round,2,Sproule,Peach,3.0,0.0,18.0,3.0,grass,ausopen,1
1209,3,1931,second round,2,Moon,Quist,2.0,1.0,16.0,14.0,grass,ausopen,1
1620,4,1931,second round,2,Turnbull,OConnor,3.0,0.0,18.0,4.0,grass,ausopen,1
2005,5,1931,second round,2,Hopman,Moore,3.0,0.0,18.0,7.0,grass,ausopen,1
2303,6,1931,second round,2,A Willard,Chrystal,3.0,1.0,22.0,11.0,grass,ausopen,1
2600,7,1931,second round,2,Cummings,Donohoe,3.0,2.0,25.0,21.0,grass,ausopen,1
109,1,1931,quarterfinals,5,Jack Crawford,Clifford Sproule,3.0,1.0,21.0,9.0,grass,ausopen,1
712,2,1931,quarterfinals,5,Don Turnbull,Gar Moon,3.0,2.0,27.0,24.0,grass,ausopen,1
1208,3,1931,quarterfinals,5,Harry Hopman,Aubrey Willard,3.0,1.0,23.0,18.0,grass,ausopen,1
1619,4,1931,quarterfinals,5,Jack Cummings,Harry Hassett,3.0,0.0,18.0,8.0,grass,ausopen,1
