,match,year,round,round_number,winner,loser,sets_winner,sets_loser,games_winner,games_loser,surface,tourney_name,tourney_order
6537,19,1946,second round,2,M Inglebert,E Peters,2,1,15.0,15.0,grass,wimbledon,3
6715,20,1946,second round,2,J Bostock,R Woodgate,2,0,12.0,3.0,grass,wimbledon,3
6893,21,1946,second round,2,M Halford,S Powell,2,1,15.0,11.0,grass,wimbledon,3
7071,22,1946,second round,2,C Boegner,J Strawson,2,0,12.0,1.0,grass,wimbledon,3
7248,23,1946,second round,2,P Todd,E Haylock,2,0,12.0,1.0,grass,wimbledon,3
7426,24,1946,second round,2,L Brough,N Landry,2,0,12.0,3.0,grass,wimbledon,3
7600,25,1946,second round,2,Gem Hoahing,Patsy Rodgers,2,1,14.0,10.0,grass,wimbledon,3
7775,26,1946,second round,2,Bea Carris,Rosemary Mobbs,2,1,19.0,15.0,grass,wimbledon,3
7950,27,1946,second round,2,Pearl Panton,Mary Belin,2,0,13.0,8.0,grass,wimbledon,3
8125,28,1946,second round,2,Doris Hart,Joan Ingram,2,0,12.0,1.0,grass,wimbledon,3
8301,29,1946,second round,2,Jacqueline Patorni,Nel Hermsen,2,0,12.0,3.0,grass,wimbledon,3
8474,30,1946,second round,2,Betty Hilton,Margaret Lewis,2,0,12.0,5.0,grass,wimbledon,3
8645,31,1946,second round,2,Suzanne Pannetier,Miriamme de Borman,2,0,12.0,4.0,grass,wimbledon,3
8821,32,1946,second round,2,Margaret Osborne,Wendy Stork,2,0,12.0,2.0,grass,wimbledon,3
197,1,1946,third round,3,P Betz,J Gannon,2,0,12.0,1.0,grass,wimbledon,3
870,2,1946,third round,3,V Cooper,A McKelvie,2,1,13.0,15.0,grass,wimbledon,3
1442,3,1946,third round,3,S Lafargue,J Morgan,2,0,13.0,6.0,grass,wimbledon,3
1941,4,1946,third round,3,J Curry,H Straubeova,2,0,12.0,2.0,grass,wimbledon,3
2405,5,1946,third round,3,K Menzies,B Yorke,2,0,12.0,3.0,grass,wimbledon,3
2801,6,1946,third round,3,N MacphersonGrant,Y Vincart,2,1,15.0,12.0,grass,wimbledon,3
3190,7,1946,third round,3,D Bundy,K Winthrop,2,0,15.0,7.0,grass,wimbledon,3
3581,8,1946,third round,3,B Nuthall,M Lincoln,2,1,16.0,8.0,grass,wimbledon,3
3945,9,1946,third round,3,M Vivian,G Lines,2,1,18.0,11.0,grass,wimbledon,3
4232,10,1946,third round,3,J Bostock,M Inglebert,2,0,12.0,4.0,grass,wimbledon,3
4516,11,1946,third round,3,M Halford,C Boegner,2,1,19.0,17.0,grass,wimbledon,3
4802,12,1946,third round,3,L Brough,P Todd,2,1,17.0,14.0,grass,wimbledon,3
5086,13,1946,third round,3,B Carris,C Hoahing,2,1,13.0,9.0,grass,wimbledon,3
5367,14,1946,third round,3,D Hart,P Panton,2,0,12.0,5.0,grass,wimbledon,3
5650,15,1946,third round,3,E Hilton,J Patorni,2,0,12.0,5.0,grass,wimbledon,3
5930,16,1946,third round,3,M Osborne,S Pannetier,2,0,12.0,0.0,grass,wimbledon,3
193,1,1946,fourth round,4,P Betz,V Cooper,2,0,12.0,1.0,grass,wimbledon,3
866,2,1946,fourth round,4,J Curry,S Lafargue,2,0,12.0,6.0,grass,wimbledon,3
1439,3,1946,fourth round,4,K Menzies,N MacphersonGrant,2,0,12.0,2.0,grass,wimbledon,3
1938,4,1946,fourth round,4,D Bundy,B Nuthall,2,0,12.0,5.0,grass,wimbledon,3
2403,5,1946,fourth round,4,J Bostock,M Vivian,2,0,12.0,1.0,grass,wimbledon,3
2799,6,1946,fourth round,4,L Brough,M Halford,2,0,12.0,4.0,grass,wimbledon,3
3188,7,1946,fourth round,4,D Hart,B Carris,2,1,18.0,12.0,grass,wimbledon,3
3579,8,1946,fourth round,4,M Osborne,E Hilton,2,0,12.0,2.0,grass,wimbledon,3
194,1,1946,quarterfinals,5,Pauline Betz,Joan Curry,2,0,12.0,3.0,grass,wimbledon,3
867,2,1946,quarterfinals,5,Dorothy Bundy,Kay Menzies,2,1,16.0,10.0,grass,wimbledon,3
1440,3,1946,quarterfinals,5,Louise Brough,Jean Bostock,2,0,12.0,3.0,grass,wimbledon,3
1939,4,1946,quarterfinals,5,Margaret Osborne,Doris Hart,2,1,17.0,15.0,grass,wimbledon,3
196,1,1946,semifinals,6,Pauline Betz,Dorothy Bundy,2,0,12.0,5.0,grass,wimbledon,3
869,2,1946,semifinals,6,Louise Brough,Margaret Osborne,2,0,15.0,11.0,grass,wimbledon,3
191,1,1946,final,7,Pauline Betz,Louise Brough,2,0,12.0,6.0,grass,wimbledon,3
199,1,1947,first round,1,Doris Hart,Dorothy Muller,2,0,12.0,2.0,grass,wimbledon,3
871,2,1947,first round,1,Mary Halford,Vera Dace,2,0,12.0,3.0,grass,wimbledon,3
1443,3,1947,first round,1,Birgit Gullbrandsson,Pam Bocquet,2,0,13.0,6.0,grass,wimbledon,3
1942,4,1947,first round,1,Madzy Couquerque,Monique Hamelin,2,0,12.0,8.0,grass,wimbledon,3
2406,5,1947,first round,1,Magda Rurac,Alison Baker,2,0,12.0,4.0,grass,wimbledon,3
2802,6,1947,first round,1,Valerie Cooper,Nancy Liebert,2,0,12.0,5.0,grass,wimbledon,3
3191,7,1947,first round,1,Peggy DawsonScott,Pearl Panton,2,0,12.0,4.0,grass,wimbledon,3
3582,8,1947,first round,1,Bea Carris,Molly Blair,2,1,19.0,15.0,grass,wimbledon,3
3946,9,1947,first round,1,Jean Bostock,Zsuzsa Kormoczy,2,0,12.0,7.0,grass,wimbledon,3
4233,10,1947,first round,1,Thelma Lister,Luzia Studer,2,0,12.0,4.0,grass,wimbledon,3
4517,11,1947,first round,1,Gladys Lines,Betty Wilford,2,0,12.0,7.0,grass,wimbledon,3
4803,12,1947,first round,1,Alex McKelvie,Patsy OConnell,2,0,10.0,7.0,grass,wimbledon,3
5087,13,1947,first round,1,Madge Slaney,Dorrit Herbst,2,0,12.0,3.0,grass,wimbledon,3
5368,14,1947,first round,1,Joan Curry,Pat Cowney,2,0,12.0,1.0,grass,wimbledon,3
5931,16,1947,first round,1,Phyllis King,Miriamme de Borman,2,0,12.0,6.0,grass,wimbledon,3
6182,17,1947,first round,1,Hilde Doleschell,Barbara Knapp,2,0,14.0,7.0,grass,wimbledon,3
6362,18,1947,first round,1,Alice Weiwers,Joan Strawson,2,0,12.0,4.0,grass,wimbledon,3
6538,19,1947,first round,1,Audrey Osborne,Rosemary Morris,2,0,12.0,2.0,grass,wimbledon,3
6716,20,1947,first round,1,Billie Yorke,Margot Parker,2,1,18.0,16.0,grass,wimbledon,3
6894,21,1947,first round,1,Georgie Woodgate,Enid Sutton,2,0,12.0,1.0,grass,wimbledon,3
7072,22,1947,first round,1,Jean Quertier,Effie Peters,2,0,12.0,5.0,grass,wimbledon,3
7249,23,1947,first round,1,Elsie Hamilton,Edie Luxton,2,0,12.0,5.0,grass,wimbledon,3
7427,24,1947,first round,1,Sheila Summers,Margaret Lewis,2,0,12.0,4.0,grass,wimbledon,3
7601,25,1947,first round,1,Betty Hilton,Jean WalkerSmith,2,0,12.0,7.0,grass,wimbledon,3
7776,26,1947,first round,1,Jadwiga Jedrzejowska,Peggy Knight,2,0,12.0,5.0,grass,wimbledon,3
8126,28,1947,first round,1,Gertrude Kornfeld,Denise Pritchard,2,0,12.0,6.0,grass,wimbledon,3
8302,29,1947,first round,1,Peggy Vivian,Joey David,2,0,12.0,2.0,grass,wimbledon,3
8475,30,1947,first round,1,Josane de Meulemeester,Lalage Churcher,2,0,12.0,1.0,grass,wimbledon,3
8646,31,1947,first round,1,Anita Ellis,Helena Straubeova,2,0,12.0,6.0,grass,wimbledon,3
8822,32,1947,first round,1,Pat Todd,Hilary Morgan,2,0,12.0,3.0,grass,wimbledon,3
202,1,1947,second round,2,Louise Brough,Nancy Glover,2,0,12.0,1.0,grass,wimbledon,3
874,2,1947,second round,2,Edna Pool,Jacqueline Fry,2,1,19.0,15.0,grass,wimbledon,3
1446,3,1947,second round,2,Joan Bathurst,Susan Powell,2,1,15.0,9.0,grass,wimbledon,3
1945,4,1947,second round,2,Phyllis Grover,Viola White,2,0,12.0,6.0,grass,wimbledon,3
2408,5,1947,second round,2,Nancye Bolton,Joyce Coles,2,0,12.0,1.0,grass,wimbledon,3
2804,6,1947,second round,2,Betty Coutts,Barbara Walton,2,0,12.0,3.0,grass,wimbledon,3
3193,7,1947,second round,2,Janet Morgan,Margaret Carlisle,2,1,13.0,13.0,grass,wimbledon,3
3584,8,1947,second round,2,Wendy Stork,Elsie Phillips,2,1,15.0,12.0,grass,wimbledon,3
3947,9,1947,second round,2,D Hart,M Halford,2,0,13.0,5.0,grass,wimbledon,3
4234,10,1947,second round,2,B Gullbrandsson,M Couquerque,2,0,12.0,7.0,grass,wimbledon,3
4518,11,1947,second round,2,M Rurac,V Cooper,2,0,15.0,10.0,grass,wimbledon,3
4804,12,1947,second round,2,P DawsonScott,B Carris,2,1,16.0,12.0,grass,wimbledon,3
5088,13,1947,second round,2,J Bostock,T Lister,2,0,12.0,5.0,grass,wimbledon,3
5369,14,1947,second round,2,G Lines,A McKelvie,2,0,13.0,8.0,grass,wimbledon,3
5651,15,1947,second round,2,J Curry,M Slaney,2,0,12.0,7.0,grass,wimbledon,3
5932,16,1947,second round,2,E Lombard,P King,2,1,12.0,14.0,grass,wimbledon,3
6183,17,1947,second round,2,A Weiwers,H Doleschell,2,0,12.0,5.0,grass,wimbledon,3
6363,18,1947,second round,2,A Osborne,B Yorke,2,0,15.0,11.0,grass,wimbledon,3
6539,19,1947,second round,2,J Quertier,G Woodgate,2,1,15.0,12.0,grass,wimbledon,3
6717,20,1947,second round,2,S Summers,E Hamilton,2,0,12.0,0.0,grass,wimbledon,3
6895,21,1947,second round,2,E Hilton,J Jedrzejowska,2,0,15.0,11.0,grass,wimbledon,3
7073,22,1947,second round,2,J Gannon,G Kornfeld,2,0,12.0,6.0,grass,wimbledon,3
7250,23,1947,second round,2,M Vivian,J de Meulemeester,2,0,15.0,11.0,grass,wimbledon,3
7428,24,1947,second round,2,P Todd,A Ellis,2,0,12.0,5.0,grass,wimbledon,3
7602,25,1947,second round,2,Gem Hoahing,Marta Peterdy,2,0,14.0,8.0,grass,wimbledon,3
7777,26,1947,second round,2,Nell Hopman,Katherine KeithSteele,2,0,12.0,3.0,grass,wimbledon,3
7951,27,1947,second round,2,Patience Chapman,Edith Middleton,2,0,14.0,8.0,grass,wimbledon,3
8127,28,1947,second round,2,Kay Menzies,Milly VagnNielsen,2,0,12.0,3.0,grass,wimbledon,3
8303,29,1947,second round,2,Annelise Bossi,Patsy Rogers,2,0,13.0,8.0,grass,wimbledon,3
8476,30,1947,second round,2,Colette Boegner,Joy Hibbert,2,1,16.0,9.0,grass,wimbledon,3
8647,31,1947,second round,2,Penny Durlac,Sheila Kenyon,2,0,13.0,7.0,grass,wimbledon,3
8823,32,1947,second round,2,Margaret Osborne,Gay Chandler,2,0,12.0,5.0,grass,wimbledon,3
204,1,1947,third round,3,L Brough,E Pool,2,0,12.0,1.0,grass,wimbledon,3
876,2,1947,third round,3,P Grover,J Bathurst,2,1,16.0,12.0,grass,wimbledon,3
1447,3,1947,third round,3,N Bolton,B Coutts,2,0,12.0,2.0,grass,wimbledon,3
1946,4,1947,third round,3,W Stork,J Morgan,2,0,12.0,1.0,grass,wimbledon,3
2409,5,1947,third round,3,D Hart,B Gullbrandsson,2,0,12.0,3.0,grass,wimbledon,3
2805,6,1947,third round,3,M Rurac,P DawsonScott,2,0,13.0,7.0,grass,wimbledon,3
3194,7,1947,third round,3,J Bostock,G Lines,2,0,12.0,4.0,grass,wimbledon,3
3585,8,1947,third round,3,J Curry,E Lombard,2,1,15.0,11.0,grass,wimbledon,3
3948,9,1947,third round,3,A Osborne,A Weiwers,2,1,15.0,15.0,grass,wimbledon,3
4235,10,1947,third round,3,S Summers,J Quertier,2,0,17.0,10.0,grass,wimbledon,3
4519,11,1947,third round,3,E Hilton,J Gannon,2,0,13.0,8.0,grass,wimbledon,3
4805,12,1947,third round,3,P Todd,M Vivian,2,0,12.0,4.0,grass,wimbledon,3
5089,13,1947,third round,3,E Hopman,C Hoahing,2,0,12.0,6.0,grass,wimbledon,3
5370,14,1947,third round,3,K Menzies,P Chapman,2,0,12.0,1.0,grass,wimbledon,3
5652,15,1947,third round,3,A Bossi,C Boegner,2,1,15.0,12.0,grass,wimbledon,3
5933,16,1947,third round,3,M Osborne,P Durlac,2,0,12.0,3.0,grass,wimbledon,3
200,1,1947,fourth round,4,L Brough,P Grover,2,0,12.0,1.0,grass,wimbledon,3
872,2,1947,fourth round,4,N Bolton,W Stork,2,0,12.0,3.0,grass,wimbledon,3
1444,3,1947,fourth round,4,D Hart,M Rurac,2,0,14.0,10.0,grass,wimbledon,3
1943,4,1947,fourth round,4,J Bostock,J Curry,2,0,12.0,6.0,grass,wimbledon,3
2407,5,1947,fourth round,4,S Summers,A Osborne,2,0,13.0,6.0,grass,wimbledon,3
2803,6,1947,fourth round,4,P Todd,E Hilton,2,0,12.0,3.0,grass,wimbledon,3
3192,7,1947,fourth round,4,K Menzies,E Hopman,2,0,12.0,4.0,grass,wimbledon,3
3583,8,1947,fourth round,4,M Osborne,A Bossi,2,0,13.0,8.0,grass,wimbledon,3
201,1,1947,quarterfinals,5,Louise Brough,Nancye Bolton,2,0,12.0,5.0,grass,wimbledon,3
873,2,1947,quarterfinals,5,Doris Hart,Jean Bostock,2,1,16.0,9.0,grass,wimbledon,3
1445,3,1947,quarterfinals,5,Sheila Summers,Pat Todd,2,0,13.0,9.0,grass,wimbledon,3
1944,4,1947,quarterfinals,5,Margaret Osborne,Kay Menzies,2,0,12.0,6.0,grass,wimbledon,3
203,1,1947,semifinals,6,Doris Hart,Louise Brough,2,1,16.0,16.0,grass,wimbledon,3
875,2,1947,semifinals,6,Margaret Osborne,Sheila Summers,2,0,12.0,3.0,grass,wimbledon,3
198,1,1947,final,7,Margaret Osborne,Doris Hart,2,0,12.0,6.0,grass,wimbledon,3
206,1,1948,first round,1,Doris Hart,Joy Gannon,2,1,16.0,7.0,grass,wimbledon,3
877,2,1948,first round,1,Helen Rihbany,Betty Cooke,2,0,12.0,4.0,grass,wimbledon,3
1448,3,1948,first round,1,Gladys Lines,Nel Hermsen,2,0,12.0,4.0,grass,wimbledon,3
1947,4,1948,first round,1,Edith Sutz,Annelise Bossi,2,0,12.0,8.0,grass,wimbledon,3
2410,5,1948,first round,1,Joan Curry,Argyll Rice,2,0,14.0,8.0,grass,wimbledon,3
2806,6,1948,first round,1,Gay Chandler,Joey David,2,0,12.0,5.0,grass,wimbledon,3
3195,7,1948,first round,1,Barbara Scofield,Vera Mattar,2,0,12.0,2.0,grass,wimbledon,3
3586,8,1948,first round,1,Mary Teran de Weiss,Georgie Woodgate,2,0,14.0,9.0,grass,wimbledon,3
3949,9,1948,first round,1,Nelly Landry,Laila Schou Nilsen,2,0,12.0,4.0,grass,wimbledon,3
4236,10,1948,first round,1,Patsy OConnell,Wendy Stork,2,1,16.0,13.0,grass,wimbledon,3
4520,11,1948,first round,1,Kay Tuckey,Margaret Carlisle,2,0,12.0,5.0,grass,wimbledon,3
4806,12,1948,first round,1,Patsy Rogers,Viola White,2,0,12.0,4.0,grass,wimbledon,3
5090,13,1948,first round,1,Gloria Butler,Edna Pool,2,0,14.0,8.0,grass,wimbledon,3
5371,14,1948,first round,1,Vera Thomas,Judy Wallace,2,0,12.0,5.0,grass,wimbledon,3
5653,15,1948,first round,1,Marta Peterdy,Mary Fitzgibbon,2,0,14.0,10.0,grass,wimbledon,3
5934,16,1948,first round,1,Miriamme de Borman,Laura Morgan,2,0,12.0,3.0,grass,wimbledon,3
6184,17,1948,first round,1,Lisa Andersen,Joy Hibbert,2,0,12.0,5.0,grass,wimbledon,3
6364,18,1948,first round,1,Jean Quertier,Margaret Cary,2,1,15.0,9.0,grass,wimbledon,3
6540,19,1948,first round,1,Lesley Fulton,Maeve Brennan,2,1,16.0,12.0,grass,wimbledon,3
6718,20,1948,first round,1,Molly Blair,Erica Percival,2,0,13.0,9.0,grass,wimbledon,3
6896,21,1948,first round,1,Alice Weiwers,Madzy Couquerque,2,1,17.0,9.0,grass,wimbledon,3
7074,22,1948,first round,1,Rita Anderson,Pearl Panton,2,0,12.0,5.0,grass,wimbledon,3
7251,23,1948,first round,1,Margot Parker,Pauline Fisher,2,0,12.0,3.0,grass,wimbledon,3
7429,24,1948,first round,1,Sheila Summers,Elsie Phillips,2,0,13.0,6.0,grass,wimbledon,3
7603,25,1948,first round,1,Enid Andrews,Margaret Lewis,2,1,16.0,9.0,grass,wimbledon,3
7778,26,1948,first round,1,Betty Passingham,Lill Lind,2,0,12.0,6.0,grass,wimbledon,3
7952,27,1948,first round,1,Mary Halford,Audrey Osborne,2,0,12.0,6.0,grass,wimbledon,3
8128,28,1948,first round,1,Molly James,Phyllis Grover,2,1,14.0,9.0,grass,wimbledon,3
8304,29,1948,first round,1,Pam Bocquet,Thelma Lister,2,0,12.0,7.0,grass,wimbledon,3
8477,30,1948,first round,1,Janet Morgan,Dorrit Herbst,2,0,12.0,7.0,grass,wimbledon,3
8648,31,1948,first round,1,Barbara Knapp,Effie Peters,2,0,12.0,3.0,grass,wimbledon,3
8824,32,1948,first round,1,Pat Todd,Jean WalkerSmith,2,0,12.0,3.0,grass,wimbledon,3
209,1,1948,second round,2,Margaret duPont,Valerie Cooper,2,0,12.0,3.0,grass,wimbledon,3
880,2,1948,second round,2,Truid BlaisseTerwindt,Barbara Behr,2,0,13.0,9.0,grass,wimbledon,3
1451,3,1948,second round,2,Katherine KeithSteele,Roguie Bain,2,0,15.0,10.0,grass,wimbledon,3
1950,4,1948,second round,2,Peggy DawsonScott,Penny Durlac,2,0,13.0,7.0,grass,wimbledon,3
2412,5,1948,second round,2,Jean Bostock,Hilde Doleschell,2,0,12.0,5.0,grass,wimbledon,3
2808,6,1948,second round,2,Gem Hoahing,Enid Kerr,2,0,12.0,4.0,grass,wimbledon,3
3197,7,1948,second round,2,Dorothy Muller,Sheila Dowdeswell,2,1,14.0,11.0,grass,wimbledon,3
3588,8,1948,second round,2,Colette Boegner,Pat Cowney,2,0,14.0,7.0,grass,wimbledon,3
3950,9,1948,second round,2,D Hart,H Rihbany,2,0,12.0,1.0,grass,wimbledon,3
4237,10,1948,second round,2,G Lines,E Sutz,2,1,15.0,8.0,grass,wimbledon,3
4521,11,1948,second round,2,J Curry,G Chandler,2,0,12.0,7.0,grass,wimbledon,3
4807,12,1948,second round,2,B Scofield,M Teran de Weiss,2,0,13.0,8.0,grass,wimbledon,3
5372,14,1948,second round,2,K Tuckey,P Rogers,2,1,20.0,16.0,grass,wimbledon,3
5654,15,1948,second round,2,V Thomas,G Butler,2,0,12.0,5.0,grass,wimbledon,3
5935,16,1948,second round,2,M Peterdy,M de Borman,2,0,13.0,8.0,grass,wimbledon,3
6185,17,1948,second round,2,J Quertier,L Andersen,2,0,12.0,1.0,grass,wimbledon,3
6365,18,1948,second round,2,M Blair,L Fulton,2,0,12.0,3.0,grass,wimbledon,3
6541,19,1948,second round,2,A Weiwers,R Anderson,2,1,28.0,26.0,grass,wimbledon,3
6719,20,1948,second round,2,S Summers,M Parker,2,0,12.0,7.0,grass,wimbledon,3
6897,21,1948,second round,2,E Passingham,E Andrews,2,1,20.0,18.0,grass,wimbledon,3
7075,22,1948,second round,2,M Halford,M James,2,0,12.0,3.0,grass,wimbledon,3
7252,23,1948,second round,2,P Bocquet,J Morgan,2,0,12.0,5.0,grass,wimbledon,3
7430,24,1948,second round,2,P Todd,B Knapp,2,0,14.0,7.0,grass,wimbledon,3
7604,25,1948,second round,2,Zsuzsa Kormoczy,Ginette Jucker,2,0,12.0,4.0,grass,wimbledon,3
7779,26,1948,second round,2,Josane de Meulemeester,Tineke LubbersFischer,2,0,12.0,3.0,grass,wimbledon,3
7953,27,1948,second round,2,Betty Hilton,Mary Wavish,2,0,12.0,1.0,grass,wimbledon,3
8129,28,1948,second round,2,Shirley Fry,Madge Slaney,2,0,12.0,2.0,grass,wimbledon,3
8305,29,1948,second round,2,Edith Middleton,Bea Carris,2,1,18.0,13.0,grass,wimbledon,3
8478,30,1948,second round,2,Leonie Brighton,Beryl Parker,2,0,12.0,7.0,grass,wimbledon,3
8649,31,1948,second round,2,Mary Prentiss,Betty Wilford,2,0,12.0,6.0,grass,wimbledon,3
8825,32,1948,second round,2,Louise Brough,Betty Lombard,2,0,12.0,2.0,grass,wimbledon,3
211,1,1948,third round,3,M duPont,G BlaisseTerwindt,2,0,12.0,4.0,grass,wimbledon,3
882,2,1948,third round,3,P DawsonScott,K KeithSteele,2,0,12.0,6.0,grass,wimbledon,3
1452,3,1948,third round,3,J Bostock,C Hoahing,2,0,12.0,3.0,grass,wimbledon,3
1951,4,1948,third round,3,D Muller,C Boegner,2,1,15.0,15.0,grass,wimbledon,3
2413,5,1948,third round,3,D Hart,G Lines,2,0,12.0,5.0,grass,wimbledon,3
2809,6,1948,third round,3,J Curry,B Scofield,2,0,13.0,9.0,grass,wimbledon,3
3198,7,1948,third round,3,N Landry,K Tuckey,2,0,12.0,2.0,grass,wimbledon,3
3589,8,1948,third round,3,V Thomas,M Peterdy,2,1,16.0,8.0,grass,wimbledon,3
3951,9,1948,third round,3,M Blair,J Quertier,1,1,8.0,12.0,grass,wimbledon,3
4238,10,1948,third round,3,S Summers,A Weiwers,2,0,12.0,1.0,grass,wimbledon,3
4522,11,1948,third round,3,M Halford,E Passingham,2,0,12.0,3.0,grass,wimbledon,3
4808,12,1948,third round,3,P Todd,P Bocquet,2,0,12.0,4.0,grass,wimbledon,3
5091,13,1948,third round,3,Z Kormoczy,J de Meulemeester,2,1,15.0,9.0,grass,wimbledon,3
5373,14,1948,third round,3,S Fry,E Hilton,2,1,13.0,9.0,grass,wimbledon,3
5655,15,1948,third round,3,E Middleton,L Brighton,2,1,15.0,10.0,grass,wimbledon,3
5936,16,1948,third round,3,L Brough,M Prentiss,2,1,16.0,8.0,grass,wimbledon,3
207,1,1948,fourth round,4,M duPont,P DawsonScott,2,0,12.0,4.0,grass,wimbledon,3
878,2,1948,fourth round,4,J Bostock,D Muller,2,1,15.0,13.0,grass,wimbledon,3
1449,3,1948,fourth round,4,D Hart,J Curry,2,0,12.0,5.0,grass,wimbledon,3
1948,4,1948,fourth round,4,N Landry,V Thomas,2,0,14.0,9.0,grass,wimbledon,3
2411,5,1948,fourth round,4,J Quertier,S Summers,2,0,13.0,7.0,grass,wimbledon,3
2807,6,1948,fourth round,4,P Todd,M Halford,2,0,12.0,6.0,grass,wimbledon,3
3196,7,1948,fourth round,4,S Fry,Z Kormoczy,2,1,16.0,14.0,grass,wimbledon,3
3587,8,1948,fourth round,4,L Brough,E Middleton,2,0,12.0,1.0,grass,wimbledon,3
208,1,1948,quarterfinals,5,Margaret duPont,Jean Bostock,2,0,13.0,8.0,grass,wimbledon,3
879,2,1948,quarterfinals,5,Doris Hart,Nelly Landry,2,0,12.0,2.0,grass,wimbledon,3
1450,3,1948,quarterfinals,5,Pat Todd,Jean Quertier,2,0,12.0,6.0,grass,wimbledon,3
1949,4,1948,quarterfinals,5,Louise Brough,Shirley Fry,1,0,3.0,1.0,grass,wimbledon,3
210,1,1948,semifinals,6,Doris Hart,Margaret duPont,2,1,14.0,13.0,grass,wimbledon,3
881,2,1948,semifinals,6,Louise Brough,Pat Todd,2,0,13.0,8.0,grass,wimbledon,3
205,1,1948,final,7,Louise Brough,Doris Hart,2,0,14.0,9.0,grass,wimbledon,3
213,1,1949,first round,1,Pat Todd,Norma Potts,2,0,12.0,1.0,grass,wimbledon,3
883,2,1949,first round,1,Billie Woodgate,Virginia Boyer,2,1,17.0,13.0,grass,wimbledon,3
1453,3,1949,first round,1,Rita Anderson,Hilde Doleschell,2,1,14.0,13.0,grass,wimbledon,3
2414,5,1949,first round,1,Jacqueline Marcellin,Lesley Fulton,2,1,15.0,13.0,grass,wimbledon,3
2810,6,1949,first round,1,Margot Parker,Mary Fitzgibbon,2,1,14.0,12.0,grass,wimbledon,3
3199,7,1949,first round,1,Natalie Gourlay,Leonie Brighton,2,1,18.0,16.0,grass,wimbledon,3
3590,8,1949,first round,1,Viola White,Violette Rigollet,2,1,18.0,15.0,grass,wimbledon,3
3952,9,1949,first round,1,Joan Curry,Phyllis King,2,0,12.0,5.0,grass,wimbledon,3
4239,10,1949,first round,1,Sheila Summers,Annelise Bossi,2,0,13.0,8.0,grass,wimbledon,3
4523,11,1949,first round,1,Jean WalkerSmith,Jacqueline Beswick,2,0,12.0,6.0,grass,wimbledon,3
4809,12,1949,first round,1,Birgit Gullbrandsson,Mary Stephens,2,0,12.0,4.0,grass,wimbledon,3
5092,13,1949,first round,1,Mary Teran de Weiss,Betsy Venter,2,0,17.0,9.0,grass,wimbledon,3
5374,14,1949,first round,1,Margot Gordon,Patsy Rogers,2,0,12.0,2.0,grass,wimbledon,3
5656,15,1949,first round,1,Thelma Long,Penny Durlac,2,0,12.0,2.0,grass,wimbledon,3
5937,16,1949,first round,1,Miriamme de Borman,Gloria Butler,2,0,15.0,9.0,grass,wimbledon,3
6186,17,1949,first round,1,Helena Straubeova,Lorna Byrne,2,0,12.0,4.0,grass,wimbledon,3
6366,18,1949,first round,1,Janet Morgan,Joey David,2,1,15.0,13.0,grass,wimbledon,3
6542,19,1949,first round,1,Toots Watermeyer,Joan Quelch,2,0,12.0,3.0,grass,wimbledon,3
6720,20,1949,first round,1,Elsie Phillips,Eva Fog,2,0,14.0,9.0,grass,wimbledon,3
6898,21,1949,first round,1,Beryl Parker,Pat Cowney,2,1,15.0,12.0,grass,wimbledon,3
7076,22,1949,first round,1,Colette Boegner,Pat Ward,2,0,12.0,0.0,grass,wimbledon,3
7253,23,1949,first round,1,Peggy DawsonScott,Audrey Bates,2,0,12.0,4.0,grass,wimbledon,3
7431,24,1949,first round,1,Jean Quertier,Margaret Knott,2,0,12.0,4.0,grass,wimbledon,3
7605,25,1949,first round,1,Helen Rihbany,Molly Stone,2,0,12.0,3.0,grass,wimbledon,3
7780,26,1949,first round,1,Kay Tuckey,Joy Hibbert,2,0,12.0,4.0,grass,wimbledon,3
7954,27,1949,first round,1,Joy Gannon,Joan Bathurst,2,0,12.0,4.0,grass,wimbledon,3
8130,28,1949,first round,1,Georgie Woodgate,Noelle Knight,2,0,12.0,5.0,grass,wimbledon,3
8306,29,1949,first round,1,Gem Hoahing,Wendy Stork,2,1,14.0,12.0,grass,wimbledon,3
8479,30,1949,first round,1,Jacqueline Boutin,Effie Peters,2,0,12.0,6.0,grass,wimbledon,3
8650,31,1949,first round,1,Betty Wilford,Audrey Mothersole,2,1,17.0,10.0,grass,wimbledon,3
8826,32,1949,first round,1,Gussie Moran,Bea Walter,2,1,15.0,11.0,grass,wimbledon,3
216,1,1949,second round,2,Louise Brough,Edith Middleton,2,0,12.0,2.0,grass,wimbledon,3
886,2,1949,second round,2,Mary Halford,Betty Coutts,2,0,15.0,10.0,grass,wimbledon,3
1456,3,1949,second round,2,Enid Sutton,Margot Flowerdrew,2,1,15.0,11.0,grass,wimbledon,3
1954,4,1949,second round,2,Rosemary Walsh,Meg BuxtonKnight,2,1,19.0,18.0,grass,wimbledon,3
2416,5,1949,second round,2,Nelly Adamson,Laila Schou Nilsen,2,0,12.0,5.0,grass,wimbledon,3
2812,6,1949,second round,2,Molly Blair,Barbara Knapp,2,1,16.0,12.0,grass,wimbledon,3
3201,7,1949,second round,2,Erica Percival,Edith Sutz,2,1,15.0,15.0,grass,wimbledon,3
3592,8,1949,second round,2,Freda Hammersley,Hilary StoodleyMorgan,2,0,13.0,8.0,grass,wimbledon,3
