,match,year,round,round_number,winner,loser,sets_winner,sets_loser,games_winner,games_loser,surface,tourney_name,tourney_order
3397,13,1996,first round,1,J Watanabe,M de Swardt,2.0,0.0,12.0,7.0,hard,ausopen,1
3549,14,1996,first round,1,A Fusai,P Shriver,2.0,0.0,12.0,8.0,hard,ausopen,1
3699,15,1996,first round,1,L McNeil,N Pratt,2.0,0.0,13.0,8.0,hard,ausopen,1
3848,16,1996,first round,1,I Majoli,E Makarova,2.0,0.0,12.0,6.0,hard,ausopen,1
3950,17,1996,first round,1,A Sanchez Vicario,B Reinstadler,2.0,0.0,12.0,4.0,hard,ausopen,1
4028,18,1996,first round,1,B Rittner,A Grossman,2.0,0.0,12.0,5.0,hard,ausopen,1
4106,19,1996,first round,1,S DrakeBrockman,K Godridge,2.0,1.0,16.0,13.0,hard,ausopen,1
4184,20,1996,first round,1,S Cacic,E Callens,2.0,0.0,12.0,7.0,hard,ausopen,1
4261,21,1996,first round,1,N Arendt,K Radford,2.0,0.0,12.0,4.0,hard,ausopen,1
4337,22,1996,first round,1,S Farina,L GhirardiRubbi,2.0,0.0,12.0,7.0,hard,ausopen,1
4414,23,1996,first round,1,M Sanchez Lorenzo,V Martinek,2.0,0.0,12.0,5.0,hard,ausopen,1
4491,24,1996,first round,1,MJ Fernandez,V Ruano Pascual,2.0,0.0,12.0,7.0,hard,ausopen,1
4563,25,1996,first round,1,C Rubin,R McQuillan,2.0,1.0,16.0,11.0,hard,ausopen,1
4635,26,1996,first round,1,T Krizan,M McGrath,2.0,1.0,14.0,12.0,hard,ausopen,1
4707,27,1996,first round,1,L Courtois,M Oremans,2.0,0.0,14.0,12.0,hard,ausopen,1
4779,28,1996,first round,1,J Kruger,A Ellwood,2.0,1.0,17.0,12.0,hard,ausopen,1
4851,29,1996,first round,1,K Kschwendt,P Begerow,2.0,0.0,12.0,2.0,hard,ausopen,1
4922,30,1996,first round,1,N Miyagi,S Cecchini,2.0,0.0,13.0,8.0,hard,ausopen,1
4993,31,1996,first round,1,K Habsudova,I Demongeot,2.0,0.0,12.0,6.0,hard,ausopen,1
5064,32,1996,first round,1,G Sabatini,S Stafford,2.0,0.0,12.0,1.0,hard,ausopen,1
5122,33,1996,first round,1,K Date,A Gavaldon,2.0,0.0,12.0,2.0,hard,ausopen,1
5155,34,1996,first round,1,M Endo,KA Guse,2.0,0.0,13.0,10.0,hard,ausopen,1
5188,35,1996,first round,1,M Hingis,J Nejedly,2.0,0.0,12.0,2.0,hard,ausopen,1
5221,36,1996,first round,1,B Paulus,L Neiland,2.0,0.0,12.0,0.0,hard,ausopen,1
5254,37,1996,first round,1,N Feber,S Jeyaseelan,2.0,0.0,12.0,4.0,hard,ausopen,1
5287,38,1996,first round,1,K Boogert,A Serra Zanetti,2.0,0.0,12.0,5.0,hard,ausopen,1
5320,39,1996,first round,1,St Wang,A Temesvari,2.0,0.0,13.0,7.0,hard,ausopen,1
5353,40,1996,first round,1,B SchultzMcCarthy,P HyBoulais,2.0,1.0,14.0,15.0,hard,ausopen,1
5386,41,1996,first round,1,A Coetzer,M Schnell,2.0,0.0,12.0,4.0,hard,ausopen,1
5419,42,1996,first round,1,S Hack,Y Basuki,2.0,1.0,14.0,14.0,hard,ausopen,1
5452,43,1996,first round,1,L Poruri,L Lee,2.0,1.0,18.0,13.0,hard,ausopen,1
5485,44,1996,first round,1,R Hiraki,MJ Gaidano,2.0,1.0,15.0,11.0,hard,ausopen,1
5518,45,1996,first round,1,R Grande,L Raymond,2.0,0.0,12.0,7.0,hard,ausopen,1
5551,46,1996,first round,1,S Meier,M Tang,2.0,1.0,12.0,12.0,hard,ausopen,1
5584,47,1996,first round,1,E Likhovtseva,K Nagatsuka,2.0,0.0,12.0,6.0,hard,ausopen,1
5617,48,1996,first round,1,M Pierce,P Schwarz,2.0,0.0,12.0,4.0,hard,ausopen,1
5650,49,1996,first round,1,A Huber,S Kleinova,2.0,0.0,12.0,5.0,hard,ausopen,1
5683,50,1996,first round,1,A Carlsson,K Sharpe,2.0,0.0,12.0,2.0,hard,ausopen,1
5716,51,1996,first round,1,D Randriantefy,M Strandlund,2.0,0.0,14.0,11.0,hard,ausopen,1
5749,52,1996,first round,1,L Richterova,G Biggs,2.0,0.0,12.0,6.0,hard,ausopen,1
5782,53,1996,first round,1,H Sukova,J Wiesner,2.0,0.0,12.0,4.0,hard,ausopen,1
5815,54,1996,first round,1,M Grzybowska,T Musgrave,2.0,1.0,16.0,11.0,hard,ausopen,1
5848,55,1996,first round,1,Sh Park,M Vento,2.0,1.0,18.0,15.0,hard,ausopen,1
5881,56,1996,first round,1,B Schett,A Frazier,2.0,1.0,20.0,18.0,hard,ausopen,1
5914,57,1996,first round,1,L Davenport,C Singer,2.0,0.0,12.0,3.0,hard,ausopen,1
5947,58,1996,first round,1,R Stubbs,G Fernandez,2.0,0.0,12.0,7.0,hard,ausopen,1
5980,59,1996,first round,1,N Dahlman,K Nowak,2.0,0.0,12.0,3.0,hard,ausopen,1
6013,60,1996,first round,1,R Dragomir,E deLone,2.0,1.0,16.0,12.0,hard,ausopen,1
6046,61,1996,first round,1,Y Kamio,F Li,2.0,1.0,15.0,14.0,hard,ausopen,1
6079,62,1996,first round,1,J Kandarr,T Jecmenica,2.0,0.0,12.0,7.0,hard,ausopen,1
6112,63,1996,first round,1,F Labat,JQ Yi,2.0,0.0,12.0,4.0,hard,ausopen,1
6145,64,1996,first round,1,C Martinez,C Wood,2.0,0.0,12.0,5.0,hard,ausopen,1
371,1,1996,second round,2,M Seles,K Studenikova,2.0,0.0,12.0,2.0,hard,ausopen,1
837,2,1996,second round,2,J HalardDecugis,F Lubiani,2.0,1.0,12.0,10.0,hard,ausopen,1
1213,3,1996,second round,2,A Sugiyama,A DechaumeBalleret,2.0,0.0,12.0,4.0,hard,ausopen,1
1563,4,1996,second round,2,N Sawamatsu,L Wild,2.0,0.0,12.0,7.0,hard,ausopen,1
1843,5,1996,second round,2,T WhitlingerJones,A Smashnova,2.0,1.0,17.0,13.0,hard,ausopen,1
2095,6,1996,second round,2,S Appelmans,I Spirlea,2.0,0.0,12.0,6.0,hard,ausopen,1
2348,7,1996,second round,2,A Fusai,J Watanabe,2.0,0.0,14.0,12.0,hard,ausopen,1
2597,8,1996,second round,2,I Majoli,L McNeil,2.0,0.0,12.0,5.0,hard,ausopen,1
2778,9,1996,second round,2,A Sanchez Vicario,B Rittner,2.0,0.0,12.0,5.0,hard,ausopen,1
2936,10,1996,second round,2,S Cacic,S DrakeBrockman,2.0,0.0,13.0,7.0,hard,ausopen,1
3092,11,1996,second round,2,N Arendt,S Farina,2.0,1.0,17.0,15.0,hard,ausopen,1
3248,12,1996,second round,2,MJ Fernandez,M Sanchez Lorenzo,2.0,0.0,12.0,2.0,hard,ausopen,1
3398,13,1996,second round,2,C Rubin,T Krizan,2.0,1.0,18.0,12.0,hard,ausopen,1
3550,14,1996,second round,2,L Courtois,J Kruger,2.0,0.0,13.0,9.0,hard,ausopen,1
3700,15,1996,second round,2,K Kschwendt,N Miyagi,2.0,1.0,14.0,9.0,hard,ausopen,1
3849,16,1996,second round,2,G Sabatini,K Habsudova,2.0,0.0,12.0,7.0,hard,ausopen,1
3951,17,1996,second round,2,M Endo,K Date,2.0,1.0,13.0,12.0,hard,ausopen,1
4029,18,1996,second round,2,M Hingis,B Paulus,2.0,0.0,12.0,5.0,hard,ausopen,1
4107,19,1996,second round,2,K Boogert,N Feber,2.0,1.0,13.0,11.0,hard,ausopen,1
4185,20,1996,second round,2,B SchultzMcCarthy,St Wang,2.0,1.0,15.0,13.0,hard,ausopen,1
4262,21,1996,second round,2,A Coetzer,S Hack,2.0,0.0,12.0,2.0,hard,ausopen,1
4338,22,1996,second round,2,R Hiraki,L Poruri,2.0,1.0,16.0,11.0,hard,ausopen,1
4415,23,1996,second round,2,R Grande,S Meier,2.0,0.0,13.0,10.0,hard,ausopen,1
4492,24,1996,second round,2,E Likhovtseva,M Pierce,2.0,0.0,12.0,8.0,hard,ausopen,1
4564,25,1996,second round,2,A Huber,A Carlsson,2.0,0.0,12.0,3.0,hard,ausopen,1
4636,26,1996,second round,2,L Richterova,D Randriantefy,2.0,1.0,18.0,17.0,hard,ausopen,1
4708,27,1996,second round,2,H Sukova,M Grzybowska,2.0,1.0,19.0,18.0,hard,ausopen,1
4780,28,1996,second round,2,B Schett,Sh Park,2.0,0.0,12.0,7.0,hard,ausopen,1
4852,29,1996,second round,2,L Davenport,R Stubbs,2.0,0.0,13.0,9.0,hard,ausopen,1
4923,30,1996,second round,2,N Dahlman,R Dragomir,2.0,0.0,12.0,7.0,hard,ausopen,1
4994,31,1996,second round,2,J Kandarr,Y Kamio,2.0,0.0,13.0,9.0,hard,ausopen,1
5065,32,1996,second round,2,C Martinez,F Labat,2.0,0.0,12.0,6.0,hard,ausopen,1
373,1,1996,third round,3,M Seles,J HalardDecugis,2.0,0.0,13.0,5.0,hard,ausopen,1
839,2,1996,third round,3,N Sawamatsu,A Sugiyama,2.0,0.0,12.0,4.0,hard,ausopen,1
1214,3,1996,third round,3,S Appelmans,T WhitlingerJones,2.0,0.0,12.0,5.0,hard,ausopen,1
1564,4,1996,third round,3,I Majoli,A Fusai,2.0,0.0,12.0,3.0,hard,ausopen,1
1844,5,1996,third round,3,A Sanchez Vicario,S Cacic,2.0,0.0,12.0,6.0,hard,ausopen,1
2096,6,1996,third round,3,MJ Fernandez,N Arendt,2.0,0.0,12.0,2.0,hard,ausopen,1
2349,7,1996,third round,3,C Rubin,L Courtois,2.0,0.0,12.0,2.0,hard,ausopen,1
2598,8,1996,third round,3,G Sabatini,K Kschwendt,2.0,0.0,12.0,3.0,hard,ausopen,1
2779,9,1996,third round,3,M Hingis,M Endo,2.0,0.0,12.0,2.0,hard,ausopen,1
2937,10,1996,third round,3,B SchultzMcCarthy,K Boogert,2.0,1.0,16.0,11.0,hard,ausopen,1
3093,11,1996,third round,3,A Coetzer,R Hiraki,2.0,0.0,12.0,4.0,hard,ausopen,1
3249,12,1996,third round,3,E Likhovtseva,R Grande,2.0,0.0,12.0,4.0,hard,ausopen,1
3399,13,1996,third round,3,A Huber,L Richterova,2.0,0.0,12.0,3.0,hard,ausopen,1
3551,14,1996,third round,3,B Schett,H Sukova,2.0,1.0,19.0,15.0,hard,ausopen,1
3701,15,1996,third round,3,L Davenport,N Dahlman,2.0,0.0,13.0,9.0,hard,ausopen,1
3850,16,1996,third round,3,C Martinez,J Kandarr,2.0,0.0,12.0,3.0,hard,ausopen,1
369,1,1996,fourth round,4,M Seles,N Sawamatsu,2.0,0.0,12.0,4.0,hard,ausopen,1
835,2,1996,fourth round,4,I Majoli,S Appelmans,2.0,0.0,12.0,4.0,hard,ausopen,1
1211,3,1996,fourth round,4,A Sanchez Vicario,MJ Fernandez,2.0,0.0,12.0,6.0,hard,ausopen,1
1561,4,1996,fourth round,4,C Rubin,G Sabatini,2.0,0.0,12.0,6.0,hard,ausopen,1
1842,5,1996,fourth round,4,M Hingis,B SchultzMcCarthy,2.0,0.0,12.0,5.0,hard,ausopen,1
2094,6,1996,fourth round,4,A Coetzer,E Likhovtseva,2.0,0.0,12.0,6.0,hard,ausopen,1
2347,7,1996,fourth round,4,A Huber,B Schett,2.0,0.0,12.0,5.0,hard,ausopen,1
2596,8,1996,fourth round,4,C Martinez,L Davenport,2.0,0.0,12.0,4.0,hard,ausopen,1
370,1,1996,quarterfinals,5,Monica Seles,Iva Majoli,2.0,0.0,12.0,3.0,hard,ausopen,1
836,2,1996,quarterfinals,5,Chanda Rubin,Arantxa Sanchez Vicario,2.0,1.0,24.0,24.0,hard,ausopen,1
1212,3,1996,quarterfinals,5,Amanda Coetzer,Martina Hingis,2.0,1.0,17.0,12.0,hard,ausopen,1
1562,4,1996,quarterfinals,5,Anke Huber,Conchita Martinez,2.0,1.0,16.0,9.0,hard,ausopen,1
372,1,1996,semifinals,6,Monica Seles,Chanda Rubin,2.0,1.0,19.0,13.0,hard,ausopen,1
838,2,1996,semifinals,6,Anke Huber,Amanda Coetzer,2.0,1.0,16.0,12.0,hard,ausopen,1
367,1,1996,final,7,Monica Seles,Anke Huber,2.0,0.0,12.0,5.0,hard,ausopen,1
375,1,1997,first round,1,S Graf,J Husarova,1.0,0.0,5.0,1.0,hard,ausopen,1
840,2,1997,first round,1,L Neiland,E Dominikovic,2.0,1.0,18.0,9.0,hard,ausopen,1
1215,3,1997,first round,1,I Gorrochategui,B Stewart,2.0,0.0,12.0,3.0,hard,ausopen,1
1565,4,1997,first round,1,G Fernandez,E Callens,2.0,0.0,12.0,7.0,hard,ausopen,1
1845,5,1997,first round,1,L Lee,B Mulej,2.0,1.0,14.0,11.0,hard,ausopen,1
2097,6,1997,first round,1,M Serna,M Saeki,2.0,1.0,19.0,15.0,hard,ausopen,1
2350,7,1997,first round,1,J Kandarr,K Nagatsuka,2.0,1.0,15.0,12.0,hard,ausopen,1
2599,8,1997,first round,1,A Coetzer,A Kournikova,2.0,0.0,12.0,4.0,hard,ausopen,1
2780,9,1997,first round,1,B SchultzMcCarthy,Sh Park,2.0,1.0,14.0,10.0,hard,ausopen,1
2938,10,1997,first round,1,R Hiraki,L Richterova,2.0,1.0,14.0,14.0,hard,ausopen,1
3094,11,1997,first round,1,K Po,G Leon Garcia,2.0,1.0,17.0,14.0,hard,ausopen,1
3250,12,1997,first round,1,A Sugiyama,C Cristea,2.0,0.0,13.0,10.0,hard,ausopen,1
3400,13,1997,first round,1,J Taylor,M Sanchez Lorenzo,2.0,1.0,18.0,16.0,hard,ausopen,1
3552,14,1997,first round,1,T Tanasugarn,E Makarova,2.0,1.0,13.0,13.0,hard,ausopen,1
3702,15,1997,first round,1,F Perfetti,K Studenikova,2.0,0.0,13.0,10.0,hard,ausopen,1
3851,16,1997,first round,1,L Davenport,N Dechy,2.0,1.0,16.0,8.0,hard,ausopen,1
3952,17,1997,first round,1,C Martinez,M Oremans,2.0,0.0,12.0,2.0,hard,ausopen,1
4030,18,1997,first round,1,A Gersi,S Dopfer,2.0,0.0,13.0,8.0,hard,ausopen,1
4108,19,1997,first round,1,A Carlsson,P Langrova,2.0,0.0,12.0,5.0,hard,ausopen,1
4186,20,1997,first round,1,P HyBoulais,A DechaumeBalleret,2.0,1.0,14.0,10.0,hard,ausopen,1
4263,21,1997,first round,1,K Boogert,N Arendt,2.0,1.0,15.0,13.0,hard,ausopen,1
4339,22,1997,first round,1,R Grande,A Montolio,2.0,0.0,12.0,6.0,hard,ausopen,1
4416,23,1997,first round,1,A Grossman,A Miller,2.0,0.0,13.0,7.0,hard,ausopen,1
4493,24,1997,first round,1,S Appelmans,H Sukova,2.0,0.0,12.0,4.0,hard,ausopen,1
4565,25,1997,first round,1,M Pierce,E Likhovtseva,2.0,1.0,15.0,12.0,hard,ausopen,1
4637,26,1997,first round,1,N Medvedeva,LL Chen,2.0,1.0,15.0,11.0,hard,ausopen,1
4709,27,1997,first round,1,M Kochta,M WerdelWitmeyer,2.0,1.0,17.0,12.0,hard,ausopen,1
4781,28,1997,first round,1,A Ellwood,L McNeil,2.0,0.0,12.0,5.0,hard,ausopen,1
4853,29,1997,first round,1,N Zvereva,N Feber,2.0,0.0,13.0,7.0,hard,ausopen,1
4924,30,1997,first round,1,W Probst,S Cacic,2.0,1.0,15.0,15.0,hard,ausopen,1
4995,31,1997,first round,1,F Lubiani,R McQuillan,2.0,0.0,13.0,8.0,hard,ausopen,1
5066,32,1997,first round,1,A Huber,A Frazier,2.0,1.0,13.0,13.0,hard,ausopen,1
5123,33,1997,first round,1,I Spirlea,N Kijimuta,2.0,0.0,12.0,6.0,hard,ausopen,1
5156,34,1997,first round,1,J Kruger,D Randriantefy,2.0,1.0,14.0,11.0,hard,ausopen,1
5189,35,1997,first round,1,P Suarez,K Kschwendt,2.0,0.0,13.0,9.0,hard,ausopen,1
5222,36,1997,first round,1,S Farina,A Olsza,2.0,0.0,12.0,5.0,hard,ausopen,1
5255,37,1997,first round,1,J Watanabe,J Capriati,2.0,1.0,15.0,12.0,hard,ausopen,1
5288,38,1997,first round,1,St Wang,L Wild,2.0,0.0,12.0,4.0,hard,ausopen,1
5321,39,1997,first round,1,N Bradtke,C Morariu,2.0,0.0,12.0,5.0,hard,ausopen,1
5354,40,1997,first round,1,K Habsudova,S Talaja,2.0,0.0,12.0,3.0,hard,ausopen,1
5387,41,1997,first round,1,R Dragomir,J Wiesner,2.0,1.0,20.0,17.0,hard,ausopen,1
5420,42,1997,first round,1,V Ruano Pascual,C Torrens Valero,2.0,1.0,15.0,9.0,hard,ausopen,1
5453,43,1997,first round,1,N van Lottum,S Hack,2.0,1.0,16.0,11.0,hard,ausopen,1
5486,44,1997,first round,1,K Brandi,P Begerow,2.0,0.0,12.0,2.0,hard,ausopen,1
5519,45,1997,first round,1,A Fusai,G HelgesonNielsen,2.0,0.0,12.0,4.0,hard,ausopen,1
5552,46,1997,first round,1,B Schett,N Miyagi,2.0,0.0,14.0,12.0,hard,ausopen,1
5585,47,1997,first round,1,L Raymond,S DrakeBrockman,2.0,0.0,12.0,4.0,hard,ausopen,1
5618,48,1997,first round,1,M Hingis,B Rittner,2.0,0.0,13.0,6.0,hard,ausopen,1
5651,49,1997,first round,1,P Schnyder,I Majoli,2.0,0.0,13.0,6.0,hard,ausopen,1
5684,50,1997,first round,1,M Endo,K Radford,2.0,0.0,13.0,6.0,hard,ausopen,1
5717,51,1997,first round,1,M Tu,L Cenkova,2.0,1.0,15.0,11.0,hard,ausopen,1
5750,52,1997,first round,1,M Grzybowska,S Pitkowski,2.0,1.0,16.0,10.0,hard,ausopen,1
5783,53,1997,first round,1,F Labat,A Kremer,2.0,1.0,17.0,13.0,hard,ausopen,1
5816,54,1997,first round,1,H Nagyova,E Gagliardi,2.0,0.0,13.0,9.0,hard,ausopen,1
5849,55,1997,first round,1,Y Basuki,N Sawamatsu,2.0,0.0,10.0,4.0,hard,ausopen,1
5882,56,1997,first round,1,MJ Fernandez,L Golarsa,2.0,1.0,16.0,10.0,hard,ausopen,1
5915,57,1997,first round,1,C Rubin,R Zrubakova,2.0,0.0,13.0,9.0,hard,ausopen,1
5948,58,1997,first round,1,S Testud,E Wagner,2.0,0.0,12.0,4.0,hard,ausopen,1
5981,59,1997,first round,1,S Kleinova,T WhitlingerJones,2.0,0.0,13.0,7.0,hard,ausopen,1
6014,60,1997,first round,1,AG Sidot,T Jecmenica,2.0,1.0,18.0,16.0,hard,ausopen,1
6047,61,1997,first round,1,Y Yoshida,K Adams,2.0,0.0,13.0,8.0,hard,ausopen,1
6080,62,1997,first round,1,D Van Roost,B FulcoVillella,2.0,0.0,12.0,3.0,hard,ausopen,1
6113,63,1997,first round,1,S Deville,D Chladkova,2.0,1.0,20.0,16.0,hard,ausopen,1
6146,64,1997,first round,1,A Sanchez Vicario,G Pizzichini,2.0,0.0,12.0,8.0,hard,ausopen,1
378,1,1997,second round,2,S Graf,L Neiland,2.0,0.0,13.0,7.0,hard,ausopen,1
843,2,1997,second round,2,I Gorrochategui,G Fernandez,2.0,0.0,14.0,11.0,hard,ausopen,1
1218,3,1997,second round,2,M Serna,L Lee,2.0,0.0,14.0,11.0,hard,ausopen,1
1568,4,1997,second round,2,A Coetzer,J Kandarr,2.0,0.0,13.0,8.0,hard,ausopen,1
1847,5,1997,second round,2,R Hiraki,B SchultzMcCarthy,2.0,1.0,12.0,11.0,hard,ausopen,1
2099,6,1997,second round,2,K Po,A Sugiyama,2.0,1.0,16.0,9.0,hard,ausopen,1
2352,7,1997,second round,2,T Tanasugarn,J Taylor,2.0,0.0,12.0,7.0,hard,ausopen,1
2601,8,1997,second round,2,L Davenport,F Perfetti,2.0,0.0,13.0,7.0,hard,ausopen,1
2781,9,1997,second round,2,C Martinez,A Gersi,2.0,0.0,13.0,8.0,hard,ausopen,1
2939,10,1997,second round,2,A Carlsson,P HyBoulais,2.0,1.0,14.0,9.0,hard,ausopen,1
3095,11,1997,second round,2,K Boogert,R Grande,2.0,0.0,13.0,8.0,hard,ausopen,1
3251,12,1997,second round,2,S Appelmans,A Grossman,2.0,0.0,12.0,5.0,hard,ausopen,1
3401,13,1997,second round,2,M Pierce,N Medvedeva,2.0,0.0,12.0,4.0,hard,ausopen,1
3553,14,1997,second round,2,M Kochta,A Ellwood,2.0,1.0,16.0,7.0,hard,ausopen,1
3703,15,1997,second round,2,N Zvereva,W Probst,2.0,0.0,13.0,9.0,hard,ausopen,1
3852,16,1997,second round,2,A Huber,F Lubiani,2.0,1.0,16.0,8.0,hard,ausopen,1
3953,17,1997,second round,2,I Spirlea,J Kruger,2.0,0.0,12.0,2.0,hard,ausopen,1
4031,18,1997,second round,2,S Farina,P Suarez,2.0,0.0,12.0,5.0,hard,ausopen,1
4109,19,1997,second round,2,St Wang,J Watanabe,2.0,0.0,13.0,8.0,hard,ausopen,1
4187,20,1997,second round,2,K Habsudova,N Bradtke,2.0,0.0,12.0,6.0,hard,ausopen,1
4264,21,1997,second round,2,R Dragomir,V Ruano Pascual,2.0,0.0,13.0,7.0,hard,ausopen,1
4340,22,1997,second round,2,K Brandi,N van Lottum,2.0,1.0,13.0,10.0,hard,ausopen,1
4417,23,1997,second round,2,B Schett,A Fusai,2.0,1.0,16.0,16.0,hard,ausopen,1
4494,24,1997,second round,2,M Hingis,L Raymond,2.0,0.0,12.0,6.0,hard,ausopen,1
4566,25,1997,second round,2,P Schnyder,M Endo,2.0,0.0,12.0,4.0,hard,ausopen,1
4638,26,1997,second round,2,M Grzybowska,M Tu,2.0,1.0,18.0,12.0,hard,ausopen,1
4710,27,1997,second round,2,H Nagyova,F Labat,2.0,0.0,12.0,5.0,hard,ausopen,1
4782,28,1997,second round,2,MJ Fernandez,Y Basuki,2.0,0.0,13.0,9.0,hard,ausopen,1
4854,29,1997,second round,2,C Rubin,S Testud,2.0,0.0,12.0,3.0,hard,ausopen,1
4925,30,1997,second round,2,S Kleinova,AG Sidot,2.0,1.0,18.0,16.0,hard,ausopen,1
4996,31,1997,second round,2,D Van Roost,Y Yoshida,2.0,1.0,17.0,14.0,hard,ausopen,1
5067,32,1997,second round,2,A Sanchez Vicario,S Deville,1.0,0.0,1.0,0.0,hard,ausopen,1
380,1,1997,third round,3,S Graf,I Gorrochategui,2.0,0.0,13.0,8.0,hard,ausopen,1
845,2,1997,third round,3,A Coetzer,M Serna,2.0,0.0,12.0,5.0,hard,ausopen,1
1219,3,1997,third round,3,K Po,R Hiraki,2.0,0.0,12.0,4.0,hard,ausopen,1
1569,4,1997,third round,3,L Davenport,T Tanasugarn,2.0,0.0,12.0,1.0,hard,ausopen,1
1848,5,1997,third round,3,C Martinez,A Carlsson,2.0,0.0,12.0,1.0,hard,ausopen,1
2100,6,1997,third round,3,S Appelmans,K Boogert,2.0,0.0,9.0,1.0,hard,ausopen,1
2353,7,1997,third round,3,M Pierce,M Kochta,2.0,0.0,12.0,2.0,hard,ausopen,1
2602,8,1997,third round,3,A Huber,N Zvereva,2.0,0.0,13.0,5.0,hard,ausopen,1
2782,9,1997,third round,3,I Spirlea,S Farina,2.0,0.0,12.0,4.0,hard,ausopen,1
2940,10,1997,third round,3,K Habsudova,St Wang,2.0,0.0,13.0,9.0,hard,ausopen,1
3096,11,1997,third round,3,R Dragomir,K Brandi,2.0,0.0,12.0,2.0,hard,ausopen,1
3252,12,1997,third round,3,M Hingis,B Schett,2.0,0.0,12.0,3.0,hard,ausopen,1
3402,13,1997,third round,3,P Schnyder,M Grzybowska,2.0,0.0,13.0,7.0,hard,ausopen,1
3554,14,1997,third round,3,MJ Fernandez,H Nagyova,2.0,0.0,12.0,3.0,hard,ausopen,1
3704,15,1997,third round,3,C Rubin,S Kleinova,2.0,0.0,12.0,4.0,hard,ausopen,1
3853,16,1997,third round,3,D Van Roost,A Sanchez Vicario,2.0,1.0,15.0,16.0,hard,ausopen,1
376,1,1997,fourth round,4,A Coetzer,S Graf,2.0,0.0,13.0,7.0,hard,ausopen,1
841,2,1997,fourth round,4,K Po,L Davenport,2.0,0.0,13.0,10.0,hard,ausopen,1
1216,3,1997,fourth round,4,S Appelmans,C Martinez,2.0,1.0,15.0,12.0,hard,ausopen,1
1566,4,1997,fourth round,4,M Pierce,A Huber,2.0,0.0,12.0,5.0,hard,ausopen,1
1846,5,1997,fourth round,4,I Spirlea,K Habsudova,2.0,0.0,12.0,8.0,hard,ausopen,1
2098,6,1997,fourth round,4,M Hingis,R Dragomir,2.0,0.0,13.0,7.0,hard,ausopen,1
2351,7,1997,fourth round,4,MJ Fernandez,P Schnyder,2.0,1.0,16.0,11.0,hard,ausopen,1
2600,8,1997,fourth round,4,D Van Roost,C Rubin,2.0,0.0,13.0,9.0,hard,ausopen,1
377,1,1997,quarterfinals,5,Amanda Coetzer,Kimberly Po,2.0,0.0,12.0,5.0,hard,ausopen,1
842,2,1997,quarterfinals,5,Mary Pierce,Sabine Appelmans,2.0,1.0,13.0,14.0,hard,ausopen,1
1217,3,1997,quarterfinals,5,Martina Hingis,Irina Spirlea,2.0,0.0,13.0,7.0,hard,ausopen,1
1567,4,1997,quarterfinals,5,Mary Joe Fernandez,Dominique Van Roost,2.0,0.0,11.0,5.0,hard,ausopen,1
379,1,1997,semifinals,6,Mary Pierce,Amanda Coetzer,2.0,0.0,13.0,6.0,hard,ausopen,1
844,2,1997,semifinals,6,Martina Hingis,Mary Joe Fernandez,2.0,0.0,12.0,4.0,hard,ausopen,1
374,1,1997,final,7,Martina Hingis,Mary Pierce,2.0,0.0,12.0,4.0,hard,ausopen,1
382,1,1998,first round,1,M Hingis,W Probst,2.0,0.0,12.0,3.0,hard,ausopen,1
846,2,1998,first round,1,B Rittner,E Tatarkova,2.0,0.0,13.0,7.0,hard,ausopen,1
1220,3,1998,first round,1,C Morariu,E Callens,2.0,1.0,13.0,13.0,hard,ausopen,1
1570,4,1998,first round,1,A Kournikova,K Studenikova,2.0,0.0,12.0,3.0,hard,ausopen,1
1849,5,1998,first round,1,Y Basuki,M Tu,2.0,1.0,18.0,11.0,hard,ausopen,1
2101,6,1998,first round,1,K Boogert,R Bobkova,2.0,0.0,12.0,5.0,hard,ausopen,1
2354,7,1998,first round,1,T Snyder,P HyBoulais,2.0,0.0,13.0,10.0,hard,ausopen,1
2603,8,1998,first round,1,D Van Roost,R Simpson,2.0,0.0,12.0,5.0,hard,ausopen,1
2783,9,1998,first round,1,B SchultzMcCarthy,M Maruska,2.0,0.0,14.0,11.0,hard,ausopen,1
2941,10,1998,first round,1,H Nagyova,A Wunderlich,2.0,0.0,12.0,4.0,hard,ausopen,1
3097,11,1998,first round,1,Y Yoshida,M McGrath,2.0,0.0,12.0,4.0,hard,ausopen,1
3253,12,1998,first round,1,E Likhovtseva,R Reid,2.0,0.0,12.0,3.0,hard,ausopen,1
3403,13,1998,first round,1,J Nejedly,C Rubin,2.0,0.0,12.0,6.0,hard,ausopen,1
3555,14,1998,first round,1,O Barabanschikova,D Chladkova,2.0,0.0,12.0,6.0,hard,ausopen,1
3705,15,1998,first round,1,C Torrens Valero,O Lugina,2.0,0.0,12.0,8.0,hard,ausopen,1
3854,16,1998,first round,1,M Pierce,F Li,2.0,0.0,12.0,0.0,hard,ausopen,1
3954,17,1998,first round,1,A Coetzer,B Paulus,2.0,0.0,12.0,2.0,hard,ausopen,1
4032,18,1998,first round,1,L Neiland,C Barclay,2.0,0.0,13.0,9.0,hard,ausopen,1
4110,19,1998,first round,1,A Ellwood,K Brandi,2.0,1.0,17.0,14.0,hard,ausopen,1
4188,20,1998,first round,1,L Ghirardi,N Kijimuta,2.0,1.0,14.0,12.0,hard,ausopen,1
4265,21,1998,first round,1,J Kruger,A Gavaldon,2.0,0.0,8.0,0.0,hard,ausopen,1
