,match,year,round,round_number,winner,loser,sets_winner,sets_loser,games_winner,games_loser,surface,tourney_name,tourney_order
6382,63,1991,first round,1,E Zardo,K Nowak,2.0,0.0,13.0,6.0,hard,usopen,4
6420,64,1991,first round,1,M Seles,N Arendt,2.0,0.0,12.0,2.0,hard,usopen,4
397,1,1991,second round,2,S Graf,C MothesJobkel,2.0,0.0,12.0,0.0,hard,usopen,4
887,2,1991,second round,2,E Sviglerova,C Lindqvist,2.0,0.0,12.0,4.0,hard,usopen,4
1244,3,1991,second round,2,J Wiesner,S Stafford,2.0,1.0,15.0,11.0,hard,usopen,4
1573,4,1991,second round,2,F Labat,A Frazier,2.0,1.0,15.0,13.0,hard,usopen,4
1800,5,1991,second round,2,Z Garrison,AM Cecchini,2.0,0.0,12.0,2.0,hard,usopen,4
1999,6,1991,second round,2,B Rittner,J Halard,2.0,0.0,12.0,2.0,hard,usopen,4
2199,7,1991,second round,2,P Fendick,K Habsudova,2.0,0.0,12.0,5.0,hard,usopen,4
2398,8,1991,second round,2,C Martinez,N Basuki,2.0,0.0,12.0,7.0,hard,usopen,4
2574,9,1991,second round,2,A Sanchez Vicario,K Godridge,2.0,0.0,12.0,2.0,hard,usopen,4
2722,10,1991,second round,2,N Herreman,E Brioukhovets,2.0,1.0,17.0,18.0,hard,usopen,4
2870,11,1991,second round,2,K Po,A Smith,2.0,0.0,12.0,6.0,hard,usopen,4
3018,12,1991,second round,2,N Zvereva,A Huber,2.0,0.0,12.0,6.0,hard,usopen,4
3164,13,1991,second round,2,Man Maleeva,A Strnadova,2.0,0.0,13.0,7.0,hard,usopen,4
3310,14,1991,second round,2,M Pierce,L McNeil,2.0,1.0,16.0,15.0,hard,usopen,4
3458,15,1991,second round,2,P Shriver,Mag Maleeva,2.0,1.0,18.0,10.0,hard,usopen,4
3605,16,1991,second round,2,M Navratilova,D Graham,2.0,0.0,12.0,5.0,hard,usopen,4
3730,17,1991,second round,2,J Capriati,P Ritter,2.0,0.0,12.0,3.0,hard,usopen,4
3826,18,1991,second round,2,P Hy,R McQuillan,2.0,0.0,12.0,3.0,hard,usopen,4
3922,19,1991,second round,2,J Durie,B Fulco,2.0,0.0,12.0,4.0,hard,usopen,4
4017,20,1991,second round,2,H Sukova,E deLone,2.0,0.0,12.0,4.0,hard,usopen,4
4113,21,1991,second round,2,J Novotna,M LouieHarper,2.0,0.0,12.0,5.0,hard,usopen,4
4209,22,1991,second round,2,D Monami,C Rubin,2.0,0.0,12.0,7.0,hard,usopen,4
4305,23,1991,second round,2,G Magers,D Faber,2.0,0.0,12.0,6.0,hard,usopen,4
4401,24,1991,second round,2,G Sabatini,B Paulus,2.0,1.0,15.0,10.0,hard,usopen,4
4497,25,1991,second round,2,MJ Fernandez,B Schultz,2.0,0.0,13.0,9.0,hard,usopen,4
4593,26,1991,second round,2,R Zrubakova,K Date,2.0,1.0,19.0,15.0,hard,usopen,4
4689,27,1991,second round,2,G Fernandez,K Rinaldi,2.0,0.0,12.0,5.0,hard,usopen,4
4785,28,1991,second round,2,L Meskhi,L Gildemeister,2.0,1.0,15.0,10.0,hard,usopen,4
4881,29,1991,second round,2,K Maleeva,M de Swardt,2.0,0.0,12.0,7.0,hard,usopen,4
4976,30,1991,second round,2,R Rajchrtova,N Sawamatsu,2.0,0.0,12.0,6.0,hard,usopen,4
5071,31,1991,second round,2,S Gomer,H Kelesi,2.0,1.0,14.0,11.0,hard,usopen,4
5167,32,1991,second round,2,M Seles,E Zardo,2.0,1.0,16.0,6.0,hard,usopen,4
399,1,1991,third round,3,S Graf,E Sviglerova,2.0,0.0,13.0,9.0,hard,usopen,4
889,2,1991,third round,3,J Wiesner,F Labat,2.0,0.0,13.0,9.0,hard,usopen,4
1245,3,1991,third round,3,Z Garrison,B Rittner,2.0,1.0,15.0,12.0,hard,usopen,4
1574,4,1991,third round,3,C Martinez,P Fendick,2.0,0.0,13.0,8.0,hard,usopen,4
1801,5,1991,third round,3,A Sanchez Vicario,N Herreman,2.0,0.0,12.0,4.0,hard,usopen,4
2000,6,1991,third round,3,N Zvereva,K Po,2.0,1.0,15.0,9.0,hard,usopen,4
2200,7,1991,third round,3,Man Maleeva,M Pierce,2.0,1.0,15.0,8.0,hard,usopen,4
2399,8,1991,third round,3,M Navratilova,P Shriver,2.0,0.0,13.0,6.0,hard,usopen,4
2575,9,1991,third round,3,J Capriati,P Hy,2.0,0.0,12.0,5.0,hard,usopen,4
2723,10,1991,third round,3,J Durie,H Sukova,2.0,1.0,14.0,11.0,hard,usopen,4
2871,11,1991,third round,3,J Novotna,D Monami,2.0,0.0,12.0,3.0,hard,usopen,4
3019,12,1991,third round,3,G Sabatini,G Magers,2.0,0.0,12.0,7.0,hard,usopen,4
3165,13,1991,third round,3,R Zrubakova,MJ Fernandez,2.0,0.0,12.0,3.0,hard,usopen,4
3311,14,1991,third round,3,G Fernandez,L Meskhi,2.0,1.0,20.0,19.0,hard,usopen,4
3459,15,1991,third round,3,R Rajchrtova,K Maleeva,2.0,1.0,14.0,12.0,hard,usopen,4
3606,16,1991,third round,3,M Seles,S Gomer,2.0,0.0,12.0,5.0,hard,usopen,4
395,1,1991,fourth round,4,S Graf,J Wiesner,2.0,0.0,13.0,9.0,hard,usopen,4
885,2,1991,fourth round,4,C Martinez,Z Garrison,2.0,0.0,12.0,8.0,hard,usopen,4
1242,3,1991,fourth round,4,A Sanchez Vicario,N Zvereva,2.0,0.0,13.0,9.0,hard,usopen,4
1571,4,1991,fourth round,4,M Navratilova,Man Maleeva,2.0,1.0,14.0,14.0,hard,usopen,4
1799,5,1991,fourth round,4,J Capriati,J Durie,2.0,0.0,12.0,3.0,hard,usopen,4
1998,6,1991,fourth round,4,G Sabatini,J Novotna,2.0,0.0,13.0,10.0,hard,usopen,4
2198,7,1991,fourth round,4,G Fernandez,R Zrubakova,2.0,0.0,12.0,4.0,hard,usopen,4
2397,8,1991,fourth round,4,M Seles,R Rajchrtova,2.0,0.0,12.0,2.0,hard,usopen,4
396,1,1991,quarterfinals,5,Steffi Graf,Conchita Martinez,2.0,0.0,12.0,4.0,hard,usopen,4
886,2,1991,quarterfinals,5,Martina Navratilova,Arantxa Sanchez Vicario,2.0,1.0,19.0,15.0,hard,usopen,4
1243,3,1991,quarterfinals,5,Jennifer Capriati,Gabriela Sabatini,2.0,0.0,13.0,9.0,hard,usopen,4
1572,4,1991,quarterfinals,5,Monica Seles,Gigi Fernandez,2.0,0.0,12.0,3.0,hard,usopen,4
398,1,1991,semifinals,6,Martina Navratilova,Steffi Graf,2.0,1.0,19.0,17.0,hard,usopen,4
888,2,1991,semifinals,6,Monica Seles,Jennifer Capriati,2.0,1.0,16.0,15.0,hard,usopen,4
393,1,1991,final,7,Monica Seles,Martina Navratilova,2.0,0.0,13.0,7.0,hard,usopen,4
401,1,1992,first round,1,M Seles,A Keller,2.0,0.0,12.0,1.0,hard,usopen,4
890,2,1992,first round,1,L Raymond,P Ritter,2.0,0.0,12.0,7.0,hard,usopen,4
1246,3,1992,first round,1,C Porwik,C Benjamin,2.0,0.0,12.0,7.0,hard,usopen,4
1575,4,1992,first round,1,L Gildemeister,V Ruano Pascual,2.0,0.0,13.0,7.0,hard,usopen,4
1802,5,1992,first round,1,N Baudone,B Reinstadler,2.0,1.0,17.0,15.0,hard,usopen,4
2001,6,1992,first round,1,G Fernandez,C Fauche,2.0,0.0,12.0,2.0,hard,usopen,4
2201,7,1992,first round,1,S Hack,S McCarthy,2.0,0.0,12.0,7.0,hard,usopen,4
2400,8,1992,first round,1,R FairbankNideffer,J Novotna,2.0,0.0,13.0,9.0,hard,usopen,4
2576,9,1992,first round,1,H Sukova,C Lindqvist,2.0,0.0,12.0,4.0,hard,usopen,4
2724,10,1992,first round,1,K Date,M Babel,2.0,0.0,12.0,1.0,hard,usopen,4
2872,11,1992,first round,1,L McNeil,S Rottier,2.0,1.0,19.0,15.0,hard,usopen,4
3020,12,1992,first round,1,E Zardo,I Demongeot,2.0,0.0,12.0,7.0,hard,usopen,4
3166,13,1992,first round,1,P Hy,E Sviglerova,2.0,0.0,12.0,2.0,hard,usopen,4
3312,14,1992,first round,1,J Wiesner,A TemesvariTrunkos,2.0,0.0,13.0,9.0,hard,usopen,4
3460,15,1992,first round,1,S Testud,A Fusai,2.0,0.0,13.0,10.0,hard,usopen,4
3607,16,1992,first round,1,J Capriati,N KrijgerJagerman,2.0,0.0,13.0,8.0,hard,usopen,4
3731,17,1992,first round,1,G Sabatini,L HarveyWild,2.0,0.0,12.0,3.0,hard,usopen,4
3827,18,1992,first round,1,J Halard,F Bonsignori,2.0,0.0,12.0,4.0,hard,usopen,4
3923,19,1992,first round,1,Li F,K Habsudova,2.0,0.0,13.0,5.0,hard,usopen,4
4018,20,1992,first round,1,N Zvereva,D Graham,2.0,0.0,12.0,5.0,hard,usopen,4
4114,21,1992,first round,1,V Milvidskaia,T Whitlinger,2.0,0.0,12.0,5.0,hard,usopen,4
4210,22,1992,first round,1,C Kuhlman,E Maniokova,2.0,0.0,12.0,4.0,hard,usopen,4
4306,23,1992,first round,1,C Wood,J Durie,2.0,1.0,12.0,10.0,hard,usopen,4
4402,24,1992,first round,1,S Appelmans,A Huber,2.0,0.0,12.0,7.0,hard,usopen,4
4498,25,1992,first round,1,M Pierce,MA Vento,2.0,0.0,12.0,4.0,hard,usopen,4
4594,26,1992,first round,1,L Ferrando,P Thoren,2.0,1.0,17.0,8.0,hard,usopen,4
4690,27,1992,first round,1,S Rehe,M Javer,2.0,0.0,12.0,8.0,hard,usopen,4
4786,28,1992,first round,1,R White,S Frankl,2.0,0.0,12.0,3.0,hard,usopen,4
4882,29,1992,first round,1,B Schultz,M Werdel,2.0,1.0,16.0,13.0,hard,usopen,4
4977,30,1992,first round,1,P ParadisMangon,K Nowak,2.0,0.0,13.0,6.0,hard,usopen,4
5072,31,1992,first round,1,N Medvedeva,A Frazier,2.0,0.0,12.0,5.0,hard,usopen,4
5168,32,1992,first round,1,MJ Fernandez,D Faber,2.0,1.0,15.0,10.0,hard,usopen,4
5235,33,1992,first round,1,A Grossman,C Martinez,2.0,1.0,14.0,13.0,hard,usopen,4
5274,34,1992,first round,1,N van Lottum,B Paulus,2.0,0.0,13.0,8.0,hard,usopen,4
5313,35,1992,first round,1,K Rinaldi,K Godridge,2.0,0.0,12.0,5.0,hard,usopen,4
5352,36,1992,first round,1,C Cunningham,ML Daniels,2.0,1.0,15.0,15.0,hard,usopen,4
5391,37,1992,first round,1,A Strnadova,B Rittner,2.0,0.0,12.0,3.0,hard,usopen,4
5430,38,1992,first round,1,G Helgeson,R Zrubakova,2.0,0.0,14.0,11.0,hard,usopen,4
5469,39,1992,first round,1,L Allen,S Gomer,2.0,0.0,13.0,10.0,hard,usopen,4
5508,40,1992,first round,1,Man MaleevaFragniere,E Reinach,2.0,0.0,14.0,10.0,hard,usopen,4
5547,41,1992,first round,1,K Maleeva,J Byrne,2.0,0.0,13.0,7.0,hard,usopen,4
5585,42,1992,first round,1,D Monami,T Whittington,2.0,1.0,14.0,11.0,hard,usopen,4
5623,43,1992,first round,1,C Rubin,J Emmons,2.0,0.0,13.0,6.0,hard,usopen,4
5661,44,1992,first round,1,N Provis,K Nagatsuka,2.0,0.0,12.0,6.0,hard,usopen,4
5699,45,1992,first round,1,N Arendt,Wang St,2.0,0.0,13.0,9.0,hard,usopen,4
5737,46,1992,first round,1,K Po,J Steven,2.0,0.0,12.0,5.0,hard,usopen,4
5775,47,1992,first round,1,Mag Maleeva,K Kroupova,2.0,0.0,12.0,3.0,hard,usopen,4
5813,48,1992,first round,1,M Navratilova,S Stafford,2.0,1.0,17.0,12.0,hard,usopen,4
5851,49,1992,first round,1,A Sanchez Vicario,L Neiland,2.0,1.0,17.0,11.0,hard,usopen,4
5889,50,1992,first round,1,L Davenport,N Basuki,2.0,0.0,12.0,8.0,hard,usopen,4
5927,51,1992,first round,1,N Sawamatsu,P Fendick,2.0,0.0,12.0,4.0,hard,usopen,4
5965,52,1992,first round,1,L Meskhi,A Dechaume,2.0,1.0,17.0,12.0,hard,usopen,4
6003,53,1992,first round,1,R McQuillan,C MothesJobkel,2.0,0.0,12.0,2.0,hard,usopen,4
6041,54,1992,first round,1,N London,S SloaneLundy,2.0,0.0,12.0,7.0,hard,usopen,4
6079,55,1992,first round,1,S Meier,F Perfetti,2.0,1.0,16.0,9.0,hard,usopen,4
6117,56,1992,first round,1,Z Garrison,H Kelesi,2.0,0.0,13.0,5.0,hard,usopen,4
6155,57,1992,first round,1,N Tauziat,N Ercegovic,2.0,0.0,12.0,5.0,hard,usopen,4
6193,58,1992,first round,1,A Coetzer,M Paz,2.0,1.0,16.0,12.0,hard,usopen,4
6231,59,1992,first round,1,I Majoli,M de Swardt,2.0,0.0,12.0,8.0,hard,usopen,4
6269,60,1992,first round,1,F Labat,L Golarsa,2.0,0.0,12.0,6.0,hard,usopen,4
6307,61,1992,first round,1,R SimpsonAlter,AM Cecchini,2.0,0.0,12.0,7.0,hard,usopen,4
6345,62,1992,first round,1,N Dahlman,B FulcoVillella,2.0,0.0,12.0,7.0,hard,usopen,4
6383,63,1992,first round,1,P Shriver,N Perez Penate,2.0,0.0,12.0,6.0,hard,usopen,4
6421,64,1992,first round,1,S Graf,H Cioffi,2.0,0.0,12.0,2.0,hard,usopen,4
404,1,1992,second round,2,M Seles,L Raymond,2.0,0.0,13.0,5.0,hard,usopen,4
893,2,1992,second round,2,C Porwik,L Gildemeister,2.0,0.0,14.0,10.0,hard,usopen,4
1249,3,1992,second round,2,G Fernandez,N Baudone,2.0,1.0,15.0,11.0,hard,usopen,4
1578,4,1992,second round,2,S Hack,R FairbankNideffer,2.0,0.0,13.0,9.0,hard,usopen,4
1804,5,1992,second round,2,H Sukova,K Date,2.0,0.0,13.0,7.0,hard,usopen,4
2003,6,1992,second round,2,L McNeil,E Zardo,2.0,0.0,13.0,6.0,hard,usopen,4
2203,7,1992,second round,2,P Hy,J Wiesner,2.0,0.0,12.0,4.0,hard,usopen,4
2402,8,1992,second round,2,J Capriati,S Testud,2.0,0.0,12.0,5.0,hard,usopen,4
2577,9,1992,second round,2,G Sabatini,J Halard,2.0,0.0,12.0,4.0,hard,usopen,4
2725,10,1992,second round,2,N Zvereva,Li F,2.0,0.0,12.0,3.0,hard,usopen,4
2873,11,1992,second round,2,C Kuhlman,V Milvidskaia,2.0,1.0,19.0,14.0,hard,usopen,4
3021,12,1992,second round,2,S Appelmans,C Wood,2.0,0.0,12.0,5.0,hard,usopen,4
3167,13,1992,second round,2,M Pierce,L Ferrando,2.0,0.0,13.0,9.0,hard,usopen,4
3313,14,1992,second round,2,R White,S Rehe,2.0,1.0,18.0,12.0,hard,usopen,4
3461,15,1992,second round,2,B Schultz,P ParadisMangon,2.0,0.0,12.0,2.0,hard,usopen,4
3608,16,1992,second round,2,MJ Fernandez,N Medvedeva,2.0,1.0,15.0,10.0,hard,usopen,4
3732,17,1992,second round,2,N van Lottum,A Grossman,2.0,0.0,13.0,10.0,hard,usopen,4
3828,18,1992,second round,2,C Cunningham,K Rinaldi,2.0,0.0,13.0,8.0,hard,usopen,4
3924,19,1992,second round,2,A Strnadova,G Helgeson,2.0,0.0,13.0,9.0,hard,usopen,4
4019,20,1992,second round,2,Man MaleevaFragniere,L Allen,2.0,0.0,12.0,6.0,hard,usopen,4
4115,21,1992,second round,2,K Maleeva,D Monami,2.0,0.0,12.0,7.0,hard,usopen,4
4211,22,1992,second round,2,C Rubin,N Provis,2.0,0.0,13.0,9.0,hard,usopen,4
4307,23,1992,second round,2,K Po,N Arendt,2.0,0.0,14.0,12.0,hard,usopen,4
4403,24,1992,second round,2,Mag Maleeva,M Navratilova,2.0,1.0,12.0,13.0,hard,usopen,4
4499,25,1992,second round,2,A Sanchez Vicario,L Davenport,2.0,0.0,12.0,3.0,hard,usopen,4
4595,26,1992,second round,2,N Sawamatsu,L Meskhi,2.0,1.0,15.0,14.0,hard,usopen,4
4691,27,1992,second round,2,R McQuillan,N London,2.0,0.0,13.0,7.0,hard,usopen,4
4787,28,1992,second round,2,Z Garrison,S Meier,2.0,1.0,14.0,12.0,hard,usopen,4
4883,29,1992,second round,2,A Coetzer,N Tauziat,2.0,0.0,12.0,0.0,hard,usopen,4
4978,30,1992,second round,2,F Labat,I Majoli,2.0,0.0,12.0,6.0,hard,usopen,4
5073,31,1992,second round,2,N Dahlman,SimpsonAlter,2.0,0.0,12.0,8.0,hard,usopen,4
5169,32,1992,second round,2,S Graf,P Shriver,2.0,0.0,13.0,8.0,hard,usopen,4
406,1,1992,third round,3,M Seles,C Porwik,2.0,0.0,12.0,4.0,hard,usopen,4
895,2,1992,third round,3,G Fernandez,S Hack,2.0,0.0,12.0,5.0,hard,usopen,4
1250,3,1992,third round,3,H Sukova,L McNeil,2.0,0.0,12.0,5.0,hard,usopen,4
1579,4,1992,third round,3,P Hy,J Capriati,2.0,0.0,13.0,9.0,hard,usopen,4
1805,5,1992,third round,3,G Sabatini,N Zvereva,2.0,1.0,17.0,15.0,hard,usopen,4
2004,6,1992,third round,3,S Appelmans,C Kuhlman,2.0,0.0,12.0,3.0,hard,usopen,4
2204,7,1992,third round,3,M Pierce,R White,2.0,0.0,12.0,3.0,hard,usopen,4
2403,8,1992,third round,3,MJ Fernandez,B Schultz,2.0,0.0,12.0,6.0,hard,usopen,4
2578,9,1992,third round,3,C Cunningham,N van Lottum,2.0,1.0,14.0,10.0,hard,usopen,4
2726,10,1992,third round,3,Man MaleevaFragniere,A Strnadova,2.0,1.0,18.0,12.0,hard,usopen,4
2874,11,1992,third round,3,C Rubin,K Maleeva,2.0,1.0,15.0,14.0,hard,usopen,4
3022,12,1992,third round,3,Mag Maleeva,K Po,2.0,0.0,12.0,5.0,hard,usopen,4
3168,13,1992,third round,3,A Sanchez Vicario,N Sawamatsu,2.0,0.0,12.0,4.0,hard,usopen,4
3314,14,1992,third round,3,Z Garrison,R McQuillan,2.0,0.0,12.0,4.0,hard,usopen,4
3462,15,1992,third round,3,F Labat,A Coetzer,2.0,1.0,16.0,13.0,hard,usopen,4
3609,16,1992,third round,3,S Graf,N Dahlman,2.0,0.0,12.0,6.0,hard,usopen,4
402,1,1992,fourth round,4,M Seles,G Fernandez,2.0,0.0,12.0,3.0,hard,usopen,4
891,2,1992,fourth round,4,P Hy,H Sukova,2.0,0.0,13.0,7.0,hard,usopen,4
1247,3,1992,fourth round,4,G Sabatini,S Appelmans,2.0,0.0,12.0,4.0,hard,usopen,4
1576,4,1992,fourth round,4,MJ Fernandez,M Pierce,2.0,0.0,12.0,4.0,hard,usopen,4
1803,5,1992,fourth round,4,Man MaleevaFragniere,C Cunningham,2.0,0.0,13.0,8.0,hard,usopen,4
2002,6,1992,fourth round,4,Mag Maleeva,C Rubin,2.0,1.0,18.0,13.0,hard,usopen,4
2202,7,1992,fourth round,4,A Sanchez Vicario,Z Garrison,2.0,0.0,12.0,1.0,hard,usopen,4
2401,8,1992,fourth round,4,S Graf,F Labat,2.0,0.0,12.0,4.0,hard,usopen,4
403,1,1992,quarterfinals,5,Monica Seles,Patricia Hy,2.0,0.0,12.0,3.0,hard,usopen,4
892,2,1992,quarterfinals,5,Mary Joe Fernandez,Gabriela Sabatini,2.0,1.0,13.0,12.0,hard,usopen,4
1248,3,1992,quarterfinals,5,Manuela MaleevaFragniere,Magdalena Maleeva,2.0,0.0,11.0,5.0,hard,usopen,4
1577,4,1992,quarterfinals,5,Arantxa Sanchez Vicario,Steffi Graf,2.0,0.0,13.0,9.0,hard,usopen,4
405,1,1992,semifinals,6,Monica Seles,Mary Joe Fernandez,2.0,0.0,12.0,5.0,hard,usopen,4
894,2,1992,semifinals,6,Arantxa Sanchez Vicario,Manuela MaleevaFragniere,2.0,0.0,12.0,3.0,hard,usopen,4
400,1,1992,final,7,Monica Seles,Arantxa Sanchez Vicario,2.0,0.0,12.0,6.0,hard,usopen,4
408,1,1993,first round,1,S Graf,R White,2.0,0.0,12.0,3.0,hard,usopen,4
896,2,1993,first round,1,M McGrath,P ParadisMangon,2.0,1.0,18.0,13.0,hard,usopen,4
1251,3,1993,first round,1,C Wegink,S Farina,2.0,1.0,17.0,13.0,hard,usopen,4
1580,4,1993,first round,1,J Wiesner,M JaggardLai,2.0,1.0,17.0,15.0,hard,usopen,4
1806,5,1993,first round,1,S Meier,N Ercegovic,2.0,1.0,18.0,15.0,hard,usopen,4
2005,6,1993,first round,1,B Schultz,R de los Rios,2.0,0.0,13.0,8.0,hard,usopen,4
2205,7,1993,first round,1,N Arendt,K Kroupova,2.0,0.0,12.0,3.0,hard,usopen,4
2404,8,1993,first round,1,M Pierce,N Baudone,2.0,1.0,19.0,13.0,hard,usopen,4
2579,9,1993,first round,1,A Coetzer,N Provis,2.0,0.0,12.0,5.0,hard,usopen,4
2727,10,1993,first round,1,St Wang,S Rottier,2.0,0.0,12.0,2.0,hard,usopen,4
2875,11,1993,first round,1,P Hy,N Sawamatsu,2.0,1.0,17.0,12.0,hard,usopen,4
3023,12,1993,first round,1,L Davenport,W Probst,2.0,0.0,12.0,6.0,hard,usopen,4
3169,13,1993,first round,1,J Halard,P Kamstra,2.0,0.0,13.0,10.0,hard,usopen,4
3315,14,1993,first round,1,G Helgeson,J Watanabe,2.0,0.0,13.0,9.0,hard,usopen,4
3463,15,1993,first round,1,R SimpsonAlter,H Kelesi,2.0,0.0,13.0,9.0,hard,usopen,4
3610,16,1993,first round,1,G Sabatini,P Fendick,2.0,0.0,12.0,4.0,hard,usopen,4
3733,17,1993,first round,1,C Martinez,S Testud,2.0,0.0,12.0,5.0,hard,usopen,4
3829,18,1993,first round,1,A Frazier,P Shriver,2.0,1.0,16.0,14.0,hard,usopen,4
3925,19,1993,first round,1,K Nagatsuka,R Bobkova,2.0,1.0,15.0,8.0,hard,usopen,4
4020,20,1993,first round,1,N KrijgerJagerman,A Strnadova,2.0,0.0,12.0,8.0,hard,usopen,4
4116,21,1993,first round,1,S Hack,P Tarabini,2.0,0.0,12.0,2.0,hard,usopen,4
4212,22,1993,first round,1,K Quentrec,Durie,2.0,1.0,13.0,14.0,hard,usopen,4
4308,23,1993,first round,1,S Stafford,Cioffi,2.0,0.0,13.0,10.0,hard,usopen,4
4404,24,1993,first round,1,M MaleevaFragniere,L Neiland,2.0,0.0,12.0,6.0,hard,usopen,4
4500,25,1993,first round,1,A Huber,K Kschwendt,2.0,0.0,12.0,4.0,hard,usopen,4
4596,26,1993,first round,1,C Wood,M Oremans,2.0,0.0,12.0,4.0,hard,usopen,4
4692,27,1993,first round,1,K Date,K Adams,2.0,1.0,13.0,8.0,hard,usopen,4
4788,28,1993,first round,1,A Keller,B Reinstadler,2.0,1.0,18.0,9.0,hard,usopen,4
4884,29,1993,first round,1,L Golarsa,R Dragomir,2.0,0.0,12.0,5.0,hard,usopen,4
4979,30,1993,first round,1,A Fusai,K Rinaldi,2.0,0.0,12.0,7.0,hard,usopen,4
5074,31,1993,first round,1,I Majoli,R McQuillan,2.0,0.0,12.0,6.0,hard,usopen,4
5170,32,1993,first round,1,J Novotna,A Gavaldon,2.0,0.0,12.0,6.0,hard,usopen,4
5236,33,1993,first round,1,L Meskhi,J Capriati,2.0,1.0,13.0,14.0,hard,usopen,4
5275,34,1993,first round,1,K Maleeva,N van Lottum,2.0,1.0,15.0,9.0,hard,usopen,4
5314,35,1993,first round,1,G Fernandez,D Graham,2.0,1.0,14.0,14.0,hard,usopen,4
5353,36,1993,first round,1,L McNeil,J Steven,2.0,0.0,12.0,6.0,hard,usopen,4
5392,37,1993,first round,1,S Cacic,C Porwik,2.0,1.0,14.0,11.0,hard,usopen,4
5431,38,1993,first round,1,K Po,R FairbankNideffer,2.0,0.0,12.0,7.0,hard,usopen,4
5470,39,1993,first round,1,E Reinach,A Grossman,2.0,0.0,13.0,7.0,hard,usopen,4
5509,40,1993,first round,1,M Maleeva,M Werdel,2.0,0.0,13.0,9.0,hard,usopen,4
5548,41,1993,first round,1,H Sukova,M Bollegraf,2.0,1.0,16.0,16.0,hard,usopen,4
5586,42,1993,first round,1,N Medvedeva,Kamio,2.0,0.0,12.0,5.0,hard,usopen,4
5624,43,1993,first round,1,K Habsudova,R Zrubakova,2.0,1.0,14.0,11.0,hard,usopen,4
5662,44,1993,first round,1,D Monami,MF Bentivoglio,2.0,0.0,13.0,8.0,hard,usopen,4
5700,45,1993,first round,1,AM Cecchini,S Wasserman,2.0,0.0,13.0,10.0,hard,usopen,4
5738,46,1993,first round,1,B Rittner,F Li,2.0,0.0,12.0,3.0,hard,usopen,4
5776,47,1993,first round,1,S Appelmans,N Basuki,2.0,0.0,13.0,9.0,hard,usopen,4
5814,48,1993,first round,1,M Navratilova,G Pizzichini,2.0,0.0,12.0,1.0,hard,usopen,4
5852,49,1993,first round,1,MJ Gaidano,A Vieira,2.0,1.0,17.0,9.0,hard,usopen,4
5890,50,1993,first round,1,E Zardo,C Papadaki,2.0,0.0,12.0,2.0,hard,usopen,4
5928,51,1993,first round,1,K Radford,C Kuhlman,2.0,1.0,16.0,15.0,hard,usopen,4
5966,52,1993,first round,1,J Byrne,L Gildemeister,2.0,0.0,13.0,9.0,hard,usopen,4
6004,53,1993,first round,1,N Zvereva,E Smylie,2.0,0.0,12.0,5.0,hard,usopen,4
6042,54,1993,first round,1,L Raymond,L Ferrando,2.0,0.0,13.0,9.0,hard,usopen,4
6080,55,1993,first round,1,T Whitlinger,J Lee,2.0,0.0,12.0,2.0,hard,usopen,4
6118,56,1993,first round,1,Z Garrison,V Ruano Pascual,2.0,0.0,12.0,3.0,hard,usopen,4
6156,57,1993,first round,1,N Tauziat,E Brioukhovets,2.0,1.0,13.0,11.0,hard,usopen,4
6194,58,1993,first round,1,K Boogert,J Ingram,2.0,0.0,12.0,5.0,hard,usopen,4
6232,59,1993,first round,1,C Singer,N Dahlman,2.0,0.0,13.0,10.0,hard,usopen,4
6270,60,1993,first round,1,M Babel,S Frankl,2.0,0.0,13.0,6.0,hard,usopen,4
6308,61,1993,first round,1,C Rubin,V Martinek,2.0,0.0,12.0,7.0,hard,usopen,4
6346,62,1993,first round,1,E Likhovtseva,A Leand,2.0,0.0,12.0,5.0,hard,usopen,4
6384,63,1993,first round,1,L HarveyWild,I Gorrochategui,2.0,0.0,12.0,2.0,hard,usopen,4
6422,64,1993,first round,1,A Sanchez Vicario,F Labat,2.0,0.0,12.0,7.0,hard,usopen,4
411,1,1993,second round,2,S Graf,M McGrath,2.0,0.0,12.0,4.0,hard,usopen,4
899,2,1993,second round,2,J Wiesner,C Wegink,2.0,0.0,12.0,2.0,hard,usopen,4
1254,3,1993,second round,2,B Schultz,S Meier,2.0,0.0,12.0,5.0,hard,usopen,4
1583,4,1993,second round,2,M Pierce,N Arendt,2.0,0.0,12.0,6.0,hard,usopen,4
1808,5,1993,second round,2,A Coetzer,St Wang,2.0,0.0,12.0,4.0,hard,usopen,4
2007,6,1993,second round,2,L Davenport,P Hy,2.0,0.0,12.0,6.0,hard,usopen,4
2207,7,1993,second round,2,G Helgeson,J Halard,2.0,0.0,13.0,6.0,hard,usopen,4
2406,8,1993,second round,2,G Sabatini,R SimpsonAlter,2.0,0.0,12.0,3.0,hard,usopen,4
2580,9,1993,second round,2,C Martinez,A Frazier,2.0,0.0,12.0,1.0,hard,usopen,4
2728,10,1993,second round,2,N KrijgerJagerman,K Nagatsuka,2.0,0.0,12.0,6.0,hard,usopen,4
2876,11,1993,second round,2,S Hack,K Quentrec,2.0,0.0,12.0,1.0,hard,usopen,4
3024,12,1993,second round,2,M Man MaleevaFragniere,S Stafford,2.0,0.0,13.0,6.0,hard,usopen,4
3170,13,1993,second round,2,A Huber,C Wood,2.0,0.0,12.0,8.0,hard,usopen,4
